wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
116.670361,0,16,6,0,0,33.956200,3.519400,33.681198,33.376301,1
116.702393,0,16,6,0,0,32.087204,3.082700,31.262699,32.746498,1
116.735056,0,16,6,0,0,32.462399,3.387600,32.253799,31.886299,1
116.767703,0,16,6,0,0,32.950302,7.308100,32.999100,32.639999,1
116.800872,0,16,6,0,0,33.071297,2.764200,32.632801,32.733200,1
116.832573,0,16,6,0,0,31.559999,2.603300,30.999100,32.760799,1
116.863449,0,16,6,0,0,30.985500,2.672000,30.913900,29.701099,1
116.895546,0,16,6,0,0,32.119999,2.748000,32.116402,33.418301,1
116.927401,0,16,6,0,0,31.898998,2.703800,31.460800,31.715300,1
116.959248,0,16,6,0,0,31.702702,2.621000,30.534700,30.846001,1
116.991553,0,16,6,0,0,32.431900,2.861300,31.190399,32.696301,1
117.024556,0,16,6,0,0,33.043499,2.770400,33.005798,33.019901,1
117.056892,0,16,6,0,0,32.173000,2.485000,31.593700,32.860100,1
117.088915,0,16,6,0,0,32.151901,2.671100,31.911301,30.530600,1
117.121160,0,16,6,0,0,32.262096,2.481700,32.248001,33.393700,1
117.154475,0,16,6,0,0,33.301800,2.417400,32.812901,33.986500,1
117.186466,0,16,6,0,0,31.986601,2.399300,31.932800,31.537201,1
117.218471,0,16,6,0,0,32.115200,2.751100,32.083801,32.539600,1
117.251293,0,16,6,0,0,32.792099,2.273200,31.684401,31.917101,1
117.283422,0,16,6,0,0,32.108902,4.748600,31.527100,32.418800,1
117.317374,0,16,6,0,0,33.596699,2.723600,33.526199,33.247200,1
117.349950,0,16,6,0,0,32.837303,2.951100,32.803200,32.826401,1
117.381583,0,16,6,0,0,31.502199,2.730200,31.404699,31.836201,1
117.413756,0,16,6,0,0,32.217499,2.766000,32.239101,31.587299,1
117.447279,0,16,6,0,0,33.596802,3.141000,33.257702,34.380798,1
117.478843,0,16,6,0,0,31.609200,3.915000,31.181101,31.503300,1
117.511163,0,16,6,0,0,32.234299,2.864600,30.900999,32.186401,1
117.541380,0,16,6,0,0,30.200998,3.197700,29.898701,30.853100,1
117.575007,0,16,6,0,0,32.901100,3.447800,32.228001,32.322601,1
117.606202,0,16,6,0,0,32.010899,3.425700,32.006401,31.729700,1
117.639838,0,16,6,0,0,33.559002,2.747400,33.457298,32.073700,1
117.667619,0,16,6,0,0,27.720701,3.451900,27.688499,25.884701,1
117.677681,0,16,6,0,0,10.070000,3.456900,10.029300,10.353600,1
117.687667,0,16,6,0,0,10.015599,3.251200,9.987800,11.797500,1
117.703631,0,16,6,0,0,15.612997,3.504600,15.445300,15.588400,1
117.716696,0,16,6,0,0,12.759302,4.143200,12.765900,12.709900,1
117.744809,0,16,6,0,0,28.844900,3.937000,28.930099,30.118900,1
117.778910,0,16,6,0,0,33.983997,3.561600,33.933998,32.376801,1
117.809042,0,16,6,0,0,30.317102,8.006700,30.323400,31.362101,1
117.843658,0,16,6,0,0,34.541500,4.036000,34.408100,33.264599,1
117.874709,0,16,6,0,0,31.011902,3.223200,31.007799,29.188101,1
117.901935,0,16,6,0,0,27.163301,3.617600,27.083500,30.197800,1
117.931273,0,16,6,0,0,29.457296,3.315900,29.053801,30.498800,1
117.966358,0,16,6,0,0,35.152504,3.264500,35.134102,33.209301,1
117.990007,0,16,6,0,0,23.539801,2.676200,23.412201,22.020100,1
