fight,side,unit_id,instance,focus,alive,health,max_health,alive_ms,moving_ms,stunned_ms,shield_present_ms,positive_rate_modifier_ms,negative_rate_modifier_ms,basic_actions,active_actions,damage_basic_hp100,damage_skill_hp100,healing_hp100,shield_granted_hp100,shield_absorbed_hp100,overkill_hp100,applied_stun_packet_ms,dash_events,rate_modifier_events,received_healing_hp100,received_damage_hp100
68,0,wc_u_halfling_ranger,142606341,0,1,59000,59000,22800,800,0,0,0,0,18,3,86094,0,0,0,0,0,0,0,3,0,0
68,0,wc_u_dragonkin_ranger,142606342,0,1,72000,72000,22800,1000,0,0,0,0,17,3,87192,35947,0,0,0,3947,0,0,0,0,0
68,1,wc_u_dragonkin_guardian,143654913,0,0,0,118000,11500,550,0,3000,3000,0,7,1,22152,0,0,24000,0,0,0,0,0,0,118000
68,1,wc_u_dwarf_warrior,143654914,0,0,0,100000,6150,0,0,1050,3000,2650,5,1,24835,0,0,0,0,0,0,0,0,39650,139650
68,1,wc_u_human_priest,143654915,0,0,0,65000,14150,0,0,0,4350,0,10,2,24832,0,46800,0,0,0,0,0,0,0,65000
68,1,wc_u_elf_priest,143654916,1,0,0,70000,22650,0,0,0,6600,4150,18,3,45023,0,0,0,0,0,0,0,9,0,70000
68,1,wc_u_dwarf_priest,143654917,0,0,0,82000,20100,0,0,0,6000,0,13,2,36665,0,48750,0,0,0,0,0,0,0,82000
68,1,wc_u_dragonkin_priest,143654918,0,0,0,80000,17900,0,0,3000,0,0,13,2,34939,0,0,49400,36504,373,0,0,0,55900,135900
69,0,wc_u_dragonkin_guardian,144703489,0,0,0,118000,8650,0,0,1900,3000,0,6,1,22152,0,0,24000,24000,0,0,0,0,39650,157650
69,0,wc_u_dwarf_warrior,144703490,0,0,0,100000,15000,3000,0,750,3000,5900,8,2,38143,11667,0,0,0,0,0,0,0,23400,123400
69,0,wc_u_human_priest,144703491,0,0,0,65000,31100,1000,0,0,6000,5000,20,4,56213,0,93600,0,0,0,0,0,0,23400,88400
69,0,wc_u_elf_priest,144703492,1,0,0,70000,18500,0,0,0,6000,0,15,2,36359,0,0,0,0,0,0,0,8,6727,76727
69,0,wc_u_dwarf_priest,144703493,0,0,0,82000,27500,2200,0,0,6000,0,15,3,43258,0,71727,0,0,71,0,0,0,16250,98250
69,0,wc_u_dragonkin_priest,144703494,0,0,0,80000,24100,1000,0,1500,0,0,16,3,45256,0,0,74100,74100,734,0,0,0,55900,135900
69,1,wc_u_dragonkin_guardian,145752065,0,0,0,118000,9250,0,0,1700,0,0,5,1,13489,0,0,24000,24000,0,0,0,0,0,118000
69,1,wc_u_elf_rogue,145752066,0,0,0,79000,19350,4000,0,0,0,0,14,2,85655,0,0,0,0,4357,0,2,0,0,79000
69,1,wc_u_elf_ranger,145752067,0,1,67000,67000,31100,900,0,0,0,0,27,1,145477,0,0,0,0,0,0,1,0,0,0
69,1,wc_u_dwarf_ranger,145752068,0,1,19952,76000,31100,1100,0,0,0,0,20,5,107132,71363,0,0,0,14178,0,0,0,0,56048
69,1,wc_u_halfling_ranger,145752069,0,1,59000,59000,31100,800,0,0,0,0,27,4,115630,0,0,0,0,3204,0,0,4,0,0
69,1,wc_u_dragonkin_ranger,145752070,0,1,72000,72000,31100,1000,0,0,0,0,23,4,116849,24732,0,0,0,13305,0,0,0,0,0
70,0,wc_u_dragonkin_guardian,146800641,0,0,0,118000,9250,0,0,1700,0,0,5,1,11076,0,0,24000,24000,0,0,0,0,0,118000
70,0,wc_u_elf_rogue,146800642,0,0,0,79000,22900,4000,0,0,0,0,19,3,121525,0,0,0,0,0,0,3,0,0,79000
70,0,wc_u_elf_ranger,146800643,0,1,54273,67000,30650,0,0,0,0,0,25,0,120793,0,0,0,0,0,0,0,0,0,12727
70,0,wc_u_dwarf_ranger,146800644,0,1,43394,76000,30650,0,0,0,0,0,21,5,105395,57731,0,0,0,19482,0,0,0,0,32606
70,0,wc_u_halfling_ranger,146800645,0,1,59000,59000,30650,0,0,0,0,0,28,4,109845,0,0,0,0,8322,0,0,4,0,0
70,0,wc_u_dragonkin_ranger,146800646,0,1,61144,72000,30650,2000,0,0,0,0,19,4,102319,28243,0,0,0,0,0,0,0,0,10856
70,1,wc_u_dragonkin_guardian,147849217,0,0,0,118000,8650,0,0,2250,3000,0,6,1,22152,0,0,24000,24000,0,0,0,0,39650,157650
70,1,wc_u_dwarf_warrior,147849218,0,0,0,100000,15700,3000,0,1850,3000,6000,9,2,43976,24394,0,0,0,0,0,0,0,23400,123400
70,1,wc_u_human_priest,147849219,0,0,0,65000,26850,5000,0,0,6000,3000,15,3,40868,0,70200,0,0,0,0,0,0,0,65000
70,1,wc_u_elf_priest,147849220,1,0,0,70000,18700,3000,0,0,6000,0,12,2,26984,0,0,0,0,0,0,0,8,6727,76727
70,1,wc_u_dwarf_priest,147849221,0,0,0,82000,24300,2600,0,1250,6000,0,14,3,37767,0,71727,0,0,1715,0,0,0,16250,98250
70,1,wc_u_dragonkin_priest,147849222,0,0,0,80000,30650,1000,0,700,0,1350,20,4,57048,0,0,98800,98800,71,0,0,0,55900,135900
71,0,wc_u_dragonkin_guardian,148897793,0,0,0,118000,8650,0,0,1900,3000,0,6,1,22152,0,0,24000,24000,0,0,0,0,39650,157650
71,0,wc_u_dwarf_warrior,148897794,0,0,0,100000,15550,3000,0,1850,3000,6000,9,2,45038,24394,0,0,0,0,0,0,0,23400,123400
71,0,wc_u_human_priest,148897795,0,0,0,65000,26700,0,0,0,9000,0,19,3,49415,0,70200,0,0,0,0,0,0,0,65000
71,0,wc_u_elf_priest,148897796,1,0,0,70000,23400,0,0,0,6700,1900,19,3,46518,0,0,0,0,466,0,0,10,6727,76727
71,0,wc_u_dwarf_priest,148897797,0,0,0,82000,19950,1100,0,0,6000,0,11,2,30237,0,55477,0,0,0,0,0,0,0,82000
71,0,wc_u_dragonkin_priest,148897798,0,0,0,80000,31100,0,0,4150,0,1000,20,4,55011,0,0,98800,74100,71,0,0,0,55900,135900
71,1,wc_u_dragonkin_guardian,149946369,0,0,0,118000,9250,0,0,1700,0,0,5,1,13489,0,0,24000,24000,0,0,0,0,0,118000
71,1,wc_u_elf_rogue,149946370,0,0,0,79000,19050,3200,0,0,0,0,16,2,99115,0,0,0,0,0,0,2,0,0,79000
71,1,wc_u_elf_ranger,149946371,0,1,41545,67000,31100,900,0,0,0,0,26,0,121591,0,0,0,0,11325,0,0,0,0,25455
71,1,wc_u_dwarf_ranger,149946372,0,1,64333,76000,31100,1100,0,0,0,0,20,4,103673,51668,0,0,0,16401,0,0,0,0,11667
71,1,wc_u_halfling_ranger,149946373,0,1,59000,59000,31100,800,0,0,0,0,26,4,116290,0,0,0,0,0,0,0,4,0,0
71,1,wc_u_dragonkin_ranger,149946374,0,1,33357,72000,31100,2000,0,0,0,0,20,4,100412,34439,0,0,0,0,0,0,0,0,38643
72,0,wc_u_dragonkin_guardian,150994945,0,0,0,118000,9250,0,0,1700,0,0,5,1,13489,0,0,24000,24000,0,0,0,0,0,118000
72,0,wc_u_elf_rogue,150994946,0,0,0,79000,22700,4000,0,0,0,0,19,3,113763,0,0,0,0,0,0,3,0,0,79000
72,0,wc_u_elf_ranger,150994947,0,1,54273,67000,26850,0,0,0,0,0,23,0,117798,0,0,0,0,769,0,0,0,0,12727
72,0,wc_u_dwarf_ranger,150994948,0,1,49394,76000,26850,0,0,0,0,0,20,4,101754,54202,0,0,0,10633,0,0,0,0,26606
72,0,wc_u_halfling_ranger,150994949,0,1,59000,59000,26850,0,0,0,0,0,25,3,100588,0,0,0,0,5230,0,0,3,0,0
72,0,wc_u_dragonkin_ranger,150994950,0,1,66572,72000,26850,2000,0,0,0,0,17,3,80828,28128,0,0,0,6311,0,0,0,0,5428
72,1,wc_u_dragonkin_guardian,152043521,0,0,0,118000,8650,0,0,1900,3000,0,6,1,22152,0,0,24000,24000,0,0,0,0,39650,157650
72,1,wc_u_dwarf_warrior,152043522,0,0,0,100000,15700,3000,0,1850,3000,6000,9,2,43976,24394,0,0,0,0,0,0,0,23400,123400
72,1,wc_u_human_priest,152043523,0,0,0,65000,18700,5000,0,0,6000,0,10,2,25126,0,46800,0,0,0,0,0,0,0,65000
72,1,wc_u_elf_priest,152043524,1,0,0,70000,21850,3000,0,700,6000,1150,15,2,36359,0,0,0,0,0,0,0,8,0,70000
72,1,wc_u_dwarf_priest,152043525,0,0,0,82000,25800,3300,0,0,6000,0,14,2,39867,0,48750,0,0,71,0,0,0,0,82000
72,1,wc_u_dragonkin_priest,152043526,0,0,0,80000,26850,1000,0,0,0,0,18,3,49887,0,0,74100,74100,1804,0,0,0,32500,112500
73,0,wc_u_dragonkin_guardian,153092097,0,0,0,212400,8200,0,0,1950,3000,0,6,1,39876,0,0,43200,43200,0,0,0,0,71370,283770
73,0,wc_u_dwarf_warrior,153092098,0,0,0,180000,15000,3000,0,850,3000,5900,8,2,69819,45833,0,0,0,0,0,0,0,42120,222120
73,0,wc_u_human_priest,153092099,0,0,0,117000,29300,1000,0,0,6000,200,20,4,100979,0,168480,0,0,0,0,0,0,42120,159120
73,0,wc_u_elf_priest,153092100,1,0,0,126000,22650,0,0,0,6000,2150,18,2,77629,0,0,0,0,4691,0,0,8,0,126000
73,0,wc_u_dwarf_priest,153092101,0,0,0,147600,18500,3300,0,0,6000,0,11,2,53711,0,87750,0,0,0,0,0,0,0,147600
73,0,wc_u_dragonkin_priest,153092102,0,0,0,144000,26700,7000,0,3000,0,0,12,3,58945,0,0,133380,100503,114,0,0,0,100620,244620
73,1,wc_u_dragonkin_guardian,154140673,0,0,0,212400,9250,0,0,1650,0,0,6,1,30681,0,0,43200,43200,0,0,0,0,0,212400
73,1,wc_u_elf_rogue,154140674,0,0,0,142200,21250,4800,0,0,0,0,15,3,155699,0,0,0,0,736,0,3,0,0,142200
73,1,wc_u_elf_ranger,154140675,0,1,120600,120600,29300,2700,0,0,0,0,23,2,239179,0,0,0,0,68,0,2,0,0,0
73,1,wc_u_dwarf_ranger,154140676,0,1,136800,136800,29300,1100,0,0,0,0,20,4,228678,96352,0,0,0,3068,0,0,0,0,0
73,1,wc_u_halfling_ranger,154140677,0,1,36508,106200,29300,800,0,0,0,0,25,4,205708,0,0,0,0,0,0,0,4,0,69692
73,1,wc_u_dragonkin_ranger,154140678,0,1,107100,129600,29300,1000,0,0,0,0,20,4,165985,60948,0,0,0,15663,0,0,0,0,22500
74,0,wc_u_dragonkin_guardian,155189249,0,0,0,212400,9250,0,0,1650,0,0,6,1,30681,0,0,43200,43200,0,0,0,0,0,212400
74,0,wc_u_elf_rogue,155189250,0,0,0,142200,13950,800,0,0,0,0,14,2,162403,0,0,0,0,0,0,2,0,0,142200
74,0,wc_u_elf_ranger,155189251,0,1,120600,120600,30750,0,0,0,0,0,27,0,220547,0,0,0,0,68,0,0,0,0,0
74,0,wc_u_dwarf_ranger,155189252,0,1,45165,136800,30750,0,0,0,0,0,22,5,230736,98207,0,0,0,28891,0,0,0,0,91635
74,0,wc_u_halfling_ranger,155189253,0,1,43529,106200,30750,800,0,0,0,0,27,4,202077,0,0,0,0,12126,0,0,4,0,62671
74,0,wc_u_dragonkin_ranger,155189254,0,1,129600,129600,30750,2900,0,0,0,0,20,4,185986,56103,0,0,0,3885,0,0,0,0,0
74,1,wc_u_dragonkin_guardian,156237825,0,0,0,212400,8200,0,0,1950,3000,0,6,1,39876,0,0,43200,43200,0,0,0,0,71370,283770
74,1,wc_u_dwarf_warrior,156237826,0,0,0,180000,15700,1400,0,750,6000,6000,10,2,90186,42712,0,0,0,0,0,0,0,71370,251370
74,1,wc_u_human_priest,156237827,0,0,0,117000,17700,2000,0,0,6000,0,12,2,57067,0,84240,0,0,0,0,0,0,0,117000
74,1,wc_u_elf_priest,156237828,1,0,0,126000,27700,2000,0,0,9000,3000,20,3,94488,0,0,0,0,0,0,0,10,0,126000
74,1,wc_u_dwarf_priest,156237829,0,0,0,147600,26850,5500,0,0,6000,0,15,3,77380,0,175500,0,0,0,0,0,0,29250,176850
74,1,wc_u_dragonkin_priest,156237830,0,0,0,144000,30650,2000,0,4550,0,1550,20,4,107197,0,0,177840,170007,1606,0,0,0,87750,231750
75,0,wc_u_dragonkin_guardian,157286401,0,0,0,212400,8650,0,0,1950,3000,0,6,1,39656,0,0,43200,43200,0,0,0,0,71370,283770
75,0,wc_u_dwarf_warrior,157286402,0,0,0,180000,15700,1400,0,750,6000,6000,10,2,84588,19385,0,0,0,2640,0,0,0,71370,251370
75,0,wc_u_human_priest,157286403,0,0,0,117000,18550,2000,0,0,6000,0,12,2,64475,0,84240,0,0,0,0,0,0,0,117000
75,0,wc_u_elf_priest,157286404,1,0,0,126000,29600,1000,0,0,9000,3300,22,3,112500,0,0,0,0,0,0,0,10,0,126000
75,0,wc_u_dwarf_priest,157286405,0,0,0,147600,26300,3300,0,0,6000,0,16,3,73696,0,146250,0,0,3083,0,0,0,29250,176850
75,0,wc_u_dragonkin_priest,157286406,0,0,0,144000,21300,2000,0,1400,0,0,12,3,51562,0,0,133380,133380,0,0,0,0,58500,202500
75,1,wc_u_dragonkin_guardian,158334977,0,0,0,212400,12950,0,0,1750,0,0,7,1,37081,0,0,43200,43200,0,0,0,0,0,212400
75,1,wc_u_elf_rogue,158334978,0,0,0,142200,14900,800,0,0,0,0,15,2,176375,0,0,0,0,0,0,2,0,0,142200
75,1,wc_u_elf_ranger,158334979,0,1,78709,120600,29600,900,0,0,0,0,24,2,212814,0,0,0,0,9896,0,2,0,0,41891
75,1,wc_u_dwarf_ranger,158334980,0,1,136800,136800,29600,1100,0,0,0,0,20,4,196312,97561,0,0,0,17775,0,0,0,0,0
75,1,wc_u_halfling_ranger,158334981,0,1,106200,106200,29600,0,0,0,0,0,25,4,197385,0,0,0,0,2525,0,0,4,0,0
75,1,wc_u_dragonkin_ranger,158334982,0,1,80229,129600,29600,1000,0,0,0,0,21,4,183152,56810,0,0,0,0,0,0,0,0,49371
76,0,wc_u_dragonkin_guardian,159383553,0,0,0,212400,10250,0,0,1350,0,0,7,1,39138,0,0,43200,43200,0,0,0,0,0,212400
76,0,wc_u_elf_rogue,159383554,0,1,9610,142200,22650,800,0,0,0,0,23,3,260206,0,0,0,0,0,0,3,0,0,132590
76,0,wc_u_elf_ranger,159383555,0,1,120600,120600,22650,900,0,0,0,0,20,0,181563,0,0,0,0,20956,0,0,0,0,0
76,0,wc_u_dwarf_ranger,159383556,0,1,136800,136800,22650,1100,0,0,0,0,15,3,168660,72814,0,0,0,10757,0,0,0,0,0
76,0,wc_u_halfling_ranger,159383557,0,1,106200,106200,22650,800,0,0,0,0,18,3,154963,0,0,0,0,0,0,0,3,0,0
76,0,wc_u_dragonkin_ranger,159383558,0,1,129600,129600,22650,1000,0,0,0,0,17,3,156943,64703,0,0,0,7106,0,0,0,0,0
76,1,wc_u_dragonkin_guardian,160432129,0,0,0,212400,11500,650,0,3000,3000,0,7,1,39876,0,0,43200,0,0,0,0,0,0,212400
76,1,wc_u_dwarf_warrior,160432130,0,0,0,180000,6150,0,0,1050,3000,2650,5,1,44698,0,0,0,0,0,0,0,0,71370,251370
76,1,wc_u_human_priest,160432131,0,0,0,117000,14150,0,0,0,4500,0,10,2,44696,0,84240,0,0,0,0,0,0,0,117000
76,1,wc_u_elf_priest,160432132,1,0,0,126000,22650,0,0,0,6750,4150,18,3,80629,0,0,0,0,411,0,0,9,0,126000
76,1,wc_u_dwarf_priest,160432133,0,0,0,147600,20100,0,0,0,6000,0,15,2,76254,0,87750,0,0,0,0,0,0,0,147600
76,1,wc_u_dragonkin_priest,160432134,0,0,0,144000,17900,0,0,3000,0,0,12,2,58837,0,0,88920,65706,0,0,0,0,100620,244620
77,0,wc_u_dragonkin_guardian,161480705,0,0,0,212400,8650,0,0,1950,3000,0,6,1,39876,0,0,43200,43200,0,0,0,0,71370,283770
77,0,wc_u_dwarf_warrior,161480706,0,0,0,180000,15000,3000,0,750,3000,5900,8,2,68652,21000,0,0,0,0,0,0,0,42120,222120
77,0,wc_u_human_priest,161480707,0,0,0,117000,30500,1000,0,0,6000,4400,21,4,106743,0,168480,0,0,0,0,0,0,42120,159120
77,0,wc_u_elf_priest,161480708,1,0,0,126000,19000,700,0,0,6000,0,15,2,65445,0,0,0,0,0,0,0,8,12109,138109
77,0,wc_u_dwarf_priest,161480709,0,0,0,147600,26450,2200,0,3000,6000,0,17,3,88952,0,129109,0,0,0,0,0,0,29250,176850
77,0,wc_u_dragonkin_priest,161480710,0,0,0,144000,23600,1000,0,0,0,0,16,3,82489,0,0,133380,120369,1109,0,0,0,100620,244620
77,1,wc_u_dragonkin_guardian,162529281,0,0,0,212400,9250,0,0,1650,0,0,5,1,24281,0,0,43200,43200,0,0,0,0,0,212400
77,1,wc_u_elf_rogue,162529282,0,0,0,142200,18000,3200,0,0,0,0,14,2,158298,0,0,0,0,0,0,2,0,0,142200
77,1,wc_u_elf_ranger,162529283,0,1,120600,120600,30500,900,0,0,0,0,26,1,264063,0,0,0,0,312,0,1,0,0,0
77,1,wc_u_dwarf_ranger,162529284,0,1,18243,136800,30500,1100,0,0,0,0,20,5,221100,86817,0,0,0,52732,0,0,0,0,118557
77,1,wc_u_halfling_ranger,162529285,0,1,106200,106200,30500,800,0,0,0,0,27,4,232762,0,0,0,0,0,0,0,4,0,0
77,1,wc_u_dragonkin_ranger,162529286,0,1,129600,129600,30500,0,0,0,0,0,23,4,176320,60948,0,0,0,10598,0,0,0,0,0
78,0,wc_u_dragonkin_guardian,163577857,0,0,0,212400,9250,0,0,1650,0,0,5,1,24281,0,0,43200,43200,0,0,0,0,0,212400
78,0,wc_u_elf_rogue,163577858,0,0,0,142200,22350,3200,0,0,0,0,19,3,212875,0,0,0,0,0,0,3,0,0,142200
78,0,wc_u_elf_ranger,163577859,0,1,97691,120600,30100,0,0,0,0,0,26,0,238484,0,0,0,0,2503,0,0,0,0,22909
78,0,wc_u_dwarf_ranger,163577860,0,1,58800,136800,30100,0,0,0,0,0,22,3,219503,74023,0,0,0,11099,0,0,0,0,78000
78,0,wc_u_halfling_ranger,163577861,0,1,106200,106200,30100,800,0,0,0,0,26,4,189771,0,0,0,0,12954,0,0,4,0,0
78,0,wc_u_dragonkin_ranger,163577862,0,1,129600,129600,30100,3000,0,0,0,0,18,4,160093,63439,0,0,0,9248,0,0,0,0,0
78,1,wc_u_dragonkin_guardian,164626433,0,0,0,212400,8650,0,0,1950,3000,0,6,1,39876,0,0,43200,43200,0,0,0,0,71370,283770
78,1,wc_u_dwarf_warrior,164626434,0,0,0,180000,15700,3000,0,1850,3000,6000,9,2,79152,43909,0,0,0,0,0,0,0,42120,222120
78,1,wc_u_human_priest,164626435,0,0,0,117000,26050,4000,0,0,6000,3000,15,3,73459,0,126360,0,0,0,0,0,0,0,117000
78,1,wc_u_elf_priest,164626436,1,0,0,126000,18700,3000,0,0,6000,0,12,2,48570,0,0,0,0,0,0,0,8,12109,138109
78,1,wc_u_dwarf_priest,164626437,0,0,0,147600,23600,2700,0,0,6000,0,14,3,71069,0,129109,0,0,0,0,0,0,71370,218970
78,1,wc_u_dragonkin_priest,164626438,0,0,0,144000,30100,2000,0,3850,0,1000,19,4,99474,0,0,177840,133380,2556,0,0,0,58500,202500
79,0,wc_u_dragonkin_guardian,165675009,0,0,0,212400,8650,0,0,1950,3000,0,6,1,39876,0,0,43200,43200,0,0,0,0,71370,283770
79,0,wc_u_dwarf_warrior,165675010,0,0,0,180000,15550,3000,0,1850,3000,6000,9,2,81062,43909,0,0,0,0,0,0,0,42120,222120
79,0,wc_u_human_priest,165675011,0,0,0,117000,26700,0,0,0,9000,0,20,3,94021,0,126360,0,0,0,0,0,0,0,117000
79,0,wc_u_elf_priest,165675012,1,0,0,126000,23650,0,0,1700,7250,2150,19,3,83445,0,0,0,0,0,0,0,10,12109,138109
79,0,wc_u_dwarf_priest,165675013,0,0,0,147600,19950,1100,0,0,6000,0,14,2,68755,0,99859,0,0,0,0,0,0,0,147600
79,0,wc_u_dragonkin_priest,165675014,0,0,0,144000,31100,0,0,1150,0,1000,21,4,102923,0,0,177840,177840,1109,0,0,0,100620,244620
79,1,wc_u_dragonkin_guardian,166723585,0,0,0,212400,9250,0,0,1650,0,0,5,1,24281,0,0,43200,43200,0,0,0,0,0,212400
79,1,wc_u_elf_rogue,166723586,0,0,0,142200,18000,3200,0,0,0,0,15,2,168165,0,0,0,0,0,0,2,0,0,142200
79,1,wc_u_elf_ranger,166723587,0,1,74781,120600,31100,900,0,0,0,0,26,0,218165,0,0,0,0,10086,0,0,0,0,45819
79,1,wc_u_dwarf_ranger,166723588,0,1,115800,136800,31100,1100,0,0,0,0,20,5,196866,120818,0,0,0,19271,0,0,0,0,21000
79,1,wc_u_halfling_ranger,166723589,0,1,106200,106200,31100,800,0,0,0,0,26,4,198891,0,0,0,0,0,0,0,4,0,0
79,1,wc_u_dragonkin_ranger,166723590,0,1,37028,129600,31100,2000,0,0,0,0,21,4,187082,38951,0,0,0,4137,0,0,0,0,92572
80,0,wc_u_dragonkin_guardian,167772161,0,0,0,212400,9250,0,0,1650,0,0,5,1,24281,0,0,43200,43200,0,0,0,0,0,212400
80,0,wc_u_elf_rogue,167772162,0,0,0,142200,21400,3200,0,0,0,0,18,3,200240,0,0,0,0,0,0,3,0,0,142200
80,0,wc_u_elf_ranger,167772163,0,1,97691,120600,28300,0,0,0,0,0,25,0,221866,0,0,0,0,6030,0,0,0,0,22909
80,0,wc_u_dwarf_ranger,167772164,0,1,71236,136800,28300,0,0,0,0,0,21,4,207263,100632,0,0,0,11099,0,0,0,0,65564
80,0,wc_u_halfling_ranger,167772165,0,1,106200,106200,28300,0,0,0,0,0,27,3,190112,0,0,0,0,15426,0,0,3,0,0
80,0,wc_u_dragonkin_ranger,167772166,0,1,119828,129600,28300,2000,0,0,0,0,18,3,151105,61991,0,0,0,6307,0,0,0,0,9772
80,1,wc_u_dragonkin_guardian,168820737,0,0,0,212400,8650,0,0,1950,3000,0,6,1,39876,0,0,43200,43200,0,0,0,0,71370,283770
80,1,wc_u_dwarf_warrior,168820738,0,0,0,180000,15700,3000,0,1850,3000,6000,9,2,79152,43909,0,0,0,0,0,0,0,42120,222120
80,1,wc_u_human_priest,168820739,0,0,0,117000,18700,4000,0,0,6000,0,11,2,51403,0,84240,0,0,0,0,0,0,0,117000
80,1,wc_u_elf_priest,168820740,1,0,0,126000,22500,3000,0,800,6000,1800,15,2,62842,0,0,0,0,2603,0,0,8,29250,155250
80,1,wc_u_dwarf_priest,168820741,0,0,0,147600,28300,3300,0,0,6000,0,17,3,88847,0,146250,0,0,0,0,0,0,29250,176850
80,1,wc_u_dragonkin_priest,168820742,0,0,0,144000,26050,1000,0,0,0,0,17,3,86816,0,0,133380,133380,114,0,0,0,58500,202500
81,0,wc_u_dragonkin_guardian,169869313,0,1,68669,118000,38500,2200,2250,13950,6000,0,21,4,75466,0,0,96000,71066,0,0,0,0,86450,135781
81,0,wc_u_dwarf_warrior,169869314,0,1,51810,100000,38500,6000,2900,0,9000,12600,21,5,107860,74581,0,0,0,6824,0,0,0,16250,64440
81,0,wc_u_human_priest,169869315,0,1,65000,65000,38500,1000,0,0,9000,0,25,5,72945,0,116427,0,0,969,0,0,0,0,0
81,0,wc_u_elf_priest,169869316,1,1,70000,70000,38500,1000,0,0,12000,0,29,4,76789,0,0,0,0,2202,0,0,14,0,0
81,0,wc_u_dwarf_priest,169869317,0,0,0,82000,19700,0,2500,3000,6000,0,12,1,33665,0,65000,0,0,1128,0,0,0,39077,121077
81,0,wc_u_dragonkin_priest,169869318,0,0,0,80000,26150,0,0,3000,0,0,18,3,53694,0,0,74100,37415,0,0,0,0,39650,119650
81,1,wc_u_dwarf_guardian,170917889,0,0,0,110000,8400,0,0,1450,0,0,5,1,10155,0,0,0,0,0,2000,0,0,0,110000
81,1,wc_u_orc_guardian,170917890,0,0,0,112000,19700,0,0,3700,0,0,12,2,27696,0,0,56000,37655,0,0,0,0,0,112000
81,1,wc_u_halfling_rogue,170917891,0,0,0,66000,13000,0,0,0,0,0,15,2,64440,0,0,0,0,0,2000,0,0,0,66000
81,1,wc_u_elf_rogue,170917892,0,0,0,79000,26350,800,0,3000,0,0,31,3,170878,0,0,0,0,2615,0,3,0,0,79000
81,1,wc_u_elf_mage,170917893,0,0,0,69000,33100,0,0,0,0,0,25,3,70310,4800,0,0,0,0,3750,0,0,0,69000
81,1,wc_u_halfling_ranger,170917894,0,0,0,59000,38450,0,0,0,0,0,36,5,92669,0,0,0,0,1556,0,0,5,0,59000
82,0,wc_u_dwarf_guardian,171966465,0,0,0,110000,8400,0,0,1450,0,0,5,1,10155,0,0,0,0,0,2000,0,0,0,110000
82,0,wc_u_orc_guardian,171966466,0,0,0,112000,27000,0,0,7050,0,0,16,3,38677,0,0,56000,40965,0,0,0,0,0,112000
82,0,wc_u_halfling_rogue,171966467,0,0,0,66000,23650,1400,0,0,0,0,26,3,94512,0,0,0,0,0,3000,0,0,0,66000
82,0,wc_u_elf_rogue,171966468,0,0,0,79000,15550,800,0,0,0,0,18,2,116839,0,0,0,0,0,0,2,0,0,79000
82,0,wc_u_elf_mage,171966469,0,0,0,69000,32700,0,0,0,0,0,25,3,59580,8276,0,0,0,0,3750,0,0,0,69000
82,0,wc_u_halfling_ranger,171966470,0,0,0,59000,37600,0,0,0,0,0,35,4,84543,0,0,0,0,0,0,0,4,0,59000
82,1,wc_u_dragonkin_guardian,173015041,0,1,46277,118000,37600,3300,4600,11850,9000,0,20,3,64185,0,0,72000,55538,0,0,0,0,135200,206923
82,1,wc_u_dwarf_warrior,173015042,0,1,61388,100000,37600,11000,3900,3000,3000,9000,16,4,79838,67178,0,0,0,12329,0,0,0,55900,94512
82,1,wc_u_human_priest,173015043,0,1,24638,65000,37600,1000,0,200,12000,0,25,5,70730,0,117000,0,0,0,0,0,0,0,40362
82,1,wc_u_elf_priest,173015044,1,1,70000,70000,37600,3000,0,0,12000,3000,28,4,71830,0,0,0,0,4768,0,0,15,0,0
82,1,wc_u_dwarf_priest,173015045,0,1,82000,82000,37600,4400,0,0,9000,0,23,4,69151,0,144885,0,0,1372,0,0,0,0,0
82,1,wc_u_dragonkin_priest,173015046,0,1,80000,80000,37600,2000,0,3000,0,0,24,5,72088,0,0,123500,59811,0,0,0,0,70785,70785
83,0,wc_u_dragonkin_guardian,174063617,0,1,55260,118000,40000,4400,4250,9000,9000,0,20,3,59931,0,0,72000,41142,0,0,0,0,46194,108934
83,0,wc_u_dwarf_warrior,174063618,0,1,100000,100000,40000,2000,3900,0,9000,12000,26,4,127228,47029,0,0,0,4841,0,0,0,25776,25776
83,0,wc_u_human_priest,174063619,0,0,0,65000,35100,1000,0,0,9000,0,24,4,70705,0,86314,0,0,1271,0,0,0,66981,131981
83,0,wc_u_elf_priest,174063620,1,1,70000,70000,40000,3000,0,0,12000,0,28,4,82429,0,0,0,0,3299,0,0,16,0,0
83,0,wc_u_dwarf_priest,174063621,0,0,0,82000,27300,0,2500,0,9000,0,15,3,47140,0,119688,0,0,0,0,0,0,31468,113468
83,0,wc_u_dragonkin_priest,174063622,0,0,0,80000,10250,0,1250,2000,0,0,7,1,22847,0,0,24700,24700,0,0,0,0,35583,115583
83,1,wc_u_dwarf_guardian,175112193,0,0,0,110000,30200,0,0,4450,0,0,18,3,47390,0,0,0,0,0,6000,0,0,0,110000
83,1,wc_u_orc_guardian,175112194,0,0,0,112000,13450,0,0,2100,0,0,8,2,20772,0,0,42000,37032,0,0,0,0,0,112000
83,1,wc_u_halfling_rogue,175112195,0,0,0,66000,4950,0,0,0,0,0,6,1,25776,0,0,0,0,0,1000,0,0,0,66000
