seed,round,pvp_round_index,kind,wave_id,seat_a,seat_b,winner,ticks,timeout,survivors_a,survivors_b
51,26,18,0,,1,3,0,800,1,3,1
51,27,19,0,,0,1,1,747,0,0,3
51,28,20,0,,0,1,1,519,0,0,4
51,29,21,0,,0,1,1,654,0,0,3
52,1,0,2,wc_wave_01,0,-1,0,63,0,4,0
52,1,0,2,wc_wave_01,1,-1,0,76,0,4,0
52,1,0,2,wc_wave_01,2,-1,0,85,0,3,0
52,1,0,2,wc_wave_01,3,-1,0,81,0,4,0
52,1,0,2,wc_wave_01,4,-1,0,82,0,3,0
52,1,0,2,wc_wave_01,5,-1,0,59,0,4,0
52,1,0,2,wc_wave_01,6,-1,0,56,0,4,0
52,1,0,2,wc_wave_01,7,-1,0,58,0,4,0
52,2,0,2,wc_wave_02,0,-1,0,106,0,4,0
52,2,0,2,wc_wave_02,1,-1,0,98,0,4,0
52,2,0,2,wc_wave_02,2,-1,0,99,0,4,0
52,2,0,2,wc_wave_02,3,-1,0,98,0,4,0
52,2,0,2,wc_wave_02,4,-1,0,100,0,4,0
52,2,0,2,wc_wave_02,5,-1,0,99,0,4,0
52,2,0,2,wc_wave_02,6,-1,0,73,0,4,0
52,2,0,2,wc_wave_02,7,-1,0,85,0,4,0
52,3,0,2,wc_wave_03,0,-1,0,138,0,5,0
52,3,0,2,wc_wave_03,1,-1,0,98,0,5,0
52,3,0,2,wc_wave_03,2,-1,0,129,0,5,0
52,3,0,2,wc_wave_03,3,-1,0,114,0,5,0
52,3,0,2,wc_wave_03,4,-1,0,106,0,5,0
52,3,0,2,wc_wave_03,5,-1,0,99,0,5,0
52,3,0,2,wc_wave_03,6,-1,0,117,0,5,0
52,3,0,2,wc_wave_03,7,-1,0,99,0,5,0
52,4,1,0,,0,2,0,709,0,4,0
52,4,1,0,,1,4,1,540,0,0,3
52,4,1,0,,3,7,1,674,0,0,3
52,4,1,0,,5,6,1,667,0,0,4
52,5,1,2,wc_wave_05,0,-1,0,176,0,5,0
52,5,1,2,wc_wave_05,1,-1,0,173,0,5,0
52,5,1,2,wc_wave_05,2,-1,0,242,0,5,0
52,5,1,2,wc_wave_05,3,-1,0,260,0,5,0
52,5,1,2,wc_wave_05,4,-1,0,173,0,5,0
52,5,1,2,wc_wave_05,5,-1,0,167,0,5,0
52,5,1,2,wc_wave_05,6,-1,0,196,0,5,0
52,5,1,2,wc_wave_05,7,-1,0,161,0,5,0
52,6,2,0,,0,4,0,708,0,4,0
52,6,2,0,,1,5,1,506,0,0,2
52,6,2,0,,2,3,0,777,0,4,0
52,6,2,0,,6,7,1,607,0,0,4
52,7,3,0,,0,3,0,435,0,5,0
52,7,3,0,,1,6,0,703,0,3,0
52,7,3,0,,2,7,0,800,1,3,2
52,7,3,0,,4,5,1,694,0,0,3
52,8,4,0,,0,6,0,780,0,4,0
52,8,4,0,,1,2,0,800,1,2,1
52,8,4,0,,3,5,1,553,0,0,4
52,8,4,0,,4,7,1,800,1,2,2
52,9,5,0,,0,7,0,800,1,2,1
52,9,5,0,,1,3,0,751,0,1,0
52,9,5,0,,2,5,0,800,1,2,2
52,9,5,0,,4,6,1,800,1,2,3
52,10,5,2,wc_wave_10,0,-1,0,282,0,6,0
52,10,5,2,wc_wave_10,1,-1,0,224,0,6,0
52,10,5,2,wc_wave_10,2,-1,0,259,0,6,0
52,10,5,2,wc_wave_10,3,-1,0,318,0,5,0
52,10,5,2,wc_wave_10,4,-1,0,237,0,5,0
52,10,5,2,wc_wave_10,5,-1,0,237,0,6,0
52,10,5,2,wc_wave_10,6,-1,0,311,0,6,0
52,10,5,2,wc_wave_10,7,-1,0,258,0,6,0
52,11,6,0,,0,5,1,569,0,0,5
52,11,6,0,,1,7,1,502,0,0,4
52,11,6,0,,2,4,0,800,1,4,1
52,11,6,0,,3,6,1,703,0,0,3
52,12,7,0,,0,1,0,550,0,4,0
52,12,7,0,,2,6,0,800,1,4,1
52,12,7,0,,3,4,1,540,0,0,4
52,12,7,0,,5,7,0,603,0,4,0
52,13,8,0,,0,7,0,800,1,1,2
52,13,8,0,,1,6,1,578,0,0,3
52,13,8,0,,2,3,0,629,0,3,0
52,13,8,0,,4,5,1,444,0,0,6
52,14,9,0,,0,5,1,525,0,0,6
52,14,9,0,,1,4,1,571,0,0,3
52,14,9,0,,2,7,0,800,1,3,2
52,14,9,0,,3,6,1,471,0,0,4
52,15,9,2,wc_wave_15,0,-1,0,374,0,4,0
52,15,9,2,wc_wave_15,1,-1,0,280,0,5,0
52,15,9,2,wc_wave_15,2,-1,0,391,0,5,0
52,15,9,2,wc_wave_15,3,-1,0,461,0,4,0
52,15,9,2,wc_wave_15,4,-1,0,344,0,5,0
52,15,9,2,wc_wave_15,5,-1,0,262,0,6,0
52,15,9,2,wc_wave_15,6,-1,0,243,0,6,0
52,15,9,2,wc_wave_15,7,-1,0,346,0,6,0
52,16,10,0,,0,4,1,741,0,0,3
52,16,10,0,,1,3,0,534,0,4,0
52,16,10,0,,2,5,1,654,0,0,4
52,16,10,0,,6,7,1,800,1,1,2
52,17,11,1,,5,7,0,580,0,5,0
52,17,11,0,,0,1,0,798,0,3,0
52,17,11,0,,2,6,1,800,1,2,2
52,17,11,0,,4,7,1,723,0,0,4
52,18,12,1,,7,1,0,683,0,4,0
52,18,12,0,,0,6,1,800,1,1,2
52,18,12,0,,1,5,1,428,0,0,5
52,18,12,0,,2,4,0,800,1,4,2
52,19,13,1,,0,2,1,800,1,1,3
52,19,13,0,,1,2,1,800,1,1,3
52,19,13,0,,4,6,1,680,0,0,3
52,19,13,0,,5,7,0,713,0,4,0
52,20,13,2,wc_wave_20,0,-1,0,475,0,3,0
52,20,13,2,wc_wave_20,2,-1,0,635,0,2,0
52,20,13,2,wc_wave_20,5,-1,0,417,0,3,0
52,20,13,2,wc_wave_20,6,-1,0,492,0,2,0
52,20,13,2,wc_wave_20,7,-1,0,650,0,2,0
52,21,14,1,,6,5,1,596,0,0,3
52,21,14,0,,0,7,1,800,1,1,4
52,21,14,0,,2,5,1,800,1,1,3
52,22,15,1,,2,7,0,800,1,3,3
52,22,15,0,,0,5,1,639,0,0,5
52,22,15,0,,6,7,0,800,1,2,1
52,23,16,0,,2,6,0,636,0,4,0
52,23,16,0,,5,7,0,749,0,3,0
52,24,17,0,,2,7,0,800,1,2,2
52,24,17,0,,5,6,0,800,1,1,1
52,25,17,2,wc_wave_25,2,-1,0,610,0,3,0
52,25,17,2,wc_wave_25,5,-1,0,537,0,3,0
52,25,17,2,wc_wave_25,6,-1,0,506,0,3,0
52,26,18,1,,6,2,0,798,0,2,0
52,26,18,0,,2,5,1,751,0,0,5
52,27,19,1,,2,6,0,759,0,3,0
52,27,19,0,,5,6,0,553,0,4,0
52,28,20,0,,2,5,1,800,1,1,2
52,29,21,0,,2,5,1,714,0,0,5
53,1,0,2,wc_wave_01,0,-1,0,63,0,4,0
53,1,0,2,wc_wave_01,1,-1,0,102,0,3,0
53,1,0,2,wc_wave_01,2,-1,0,105,0,4,0
53,1,0,2,wc_wave_01,3,-1,0,35,0,4,0
53,1,0,2,wc_wave_01,4,-1,0,37,0,4,0
53,1,0,2,wc_wave_01,5,-1,0,81,0,4,0
53,1,0,2,wc_wave_01,6,-1,0,83,0,3,0
53,1,0,2,wc_wave_01,7,-1,0,82,0,4,0
53,2,0,2,wc_wave_02,0,-1,0,115,0,4,0
53,2,0,2,wc_wave_02,1,-1,0,128,0,4,0
53,2,0,2,wc_wave_02,2,-1,0,86,0,4,0
53,2,0,2,wc_wave_02,3,-1,0,105,0,4,0
53,2,0,2,wc_wave_02,4,-1,0,80,0,4,0
53,2,0,2,wc_wave_02,5,-1,0,98,0,4,0
53,2,0,2,wc_wave_02,6,-1,0,86,0,4,0
53,2,0,2,wc_wave_02,7,-1,0,136,0,4,0
53,3,0,2,wc_wave_03,0,-1,0,101,0,5,0
53,3,0,2,wc_wave_03,1,-1,0,127,0,5,0
53,3,0,2,wc_wave_03,2,-1,0,99,0,5,0
53,3,0,2,wc_wave_03,3,-1,0,124,0,5,0
53,3,0,2,wc_wave_03,4,-1,0,117,0,5,0
53,3,0,2,wc_wave_03,5,-1,0,134,0,5,0
53,3,0,2,wc_wave_03,6,-1,0,105,0,5,0
53,3,0,2,wc_wave_03,7,-1,0,127,0,5,0
53,4,1,0,,0,6,1,618,0,0,4
53,4,1,0,,1,4,1,735,0,0,3
53,4,1,0,,2,3,0,695,0,4,0
53,4,1,0,,5,7,1,800,1,1,2
53,5,1,2,wc_wave_05,0,-1,0,215,0,5,0
53,5,1,2,wc_wave_05,1,-1,0,200,0,5,0
53,5,1,2,wc_wave_05,2,-1,0,231,0,5,0
53,5,1,2,wc_wave_05,3,-1,0,189,0,5,0
53,5,1,2,wc_wave_05,4,-1,0,193,0,5,0
53,5,1,2,wc_wave_05,5,-1,0,225,0,5,0
53,5,1,2,wc_wave_05,6,-1,0,146,0,5,0
53,5,1,2,wc_wave_05,7,-1,0,193,0,5,0
53,6,2,0,,0,7,1,713,0,0,3
53,6,2,0,,1,3,0,603,0,2,0
53,6,2,0,,2,6,1,535,0,0,3
53,6,2,0,,4,5,1,800,1,1,2
53,7,3,0,,0,3,1,800,1,1,1
53,7,3,0,,1,7,1,679,0,0,3
53,7,3,0,,2,4,0,800,1,2,1
53,7,3,0,,5,6,1,551,0,0,4
53,8,4,0,,0,2,1,582,0,0,6
53,8,4,0,,1,5,0,674,0,3,0
53,8,4,0,,3,4,1,511,0,0,2
53,8,4,0,,6,7,0,566,0,5,0
53,9,5,0,,0,4,1,512,0,0,5
53,9,5,0,,1,6,1,479,0,0,5
53,9,5,0,,2,5,1,800,1,1,2
53,9,5,0,,3,7,1,552,0,0,4
53,10,5,2,wc_wave_10,0,-1,0,347,0,6,0
53,10,5,2,wc_wave_10,1,-1,0,212,0,6,0
53,10,5,2,wc_wave_10,2,-1,0,293,0,6,0
53,10,5,2,wc_wave_10,3,-1,0,251,0,6,0
53,10,5,2,wc_wave_10,4,-1,0,236,0,6,0
53,10,5,2,wc_wave_10,5,-1,0,289,0,6,0
53,10,5,2,wc_wave_10,6,-1,0,203,0,6,0
53,10,5,2,wc_wave_10,7,-1,0,295,0,6,0
53,11,6,0,,0,5,1,745,0,0,4
53,11,6,0,,1,2,0,492,0,5,0
53,11,6,0,,3,6,1,395,0,0,4
53,11,6,0,,4,7,0,629,0,5,0
53,12,7,0,,0,1,1,490,0,0,3
53,12,7,0,,2,7,1,696,0,0,4
53,12,7,0,,3,5,1,360,0,0,6
53,12,7,0,,4,6,0,691,0,2,0
53,13,8,0,,0,3,0,476,0,4,0
53,13,8,0,,1,7,0,770,0,2,0
53,13,8,0,,2,6,1,546,0,0,3
53,13,8,0,,4,5,0,638,0,3,0
53,14,9,0,,0,6,1,426,0,0,4
53,14,9,0,,1,4,1,629,0,0,2
53,14,9,0,,2,3,0,405,0,5,0
53,14,9,0,,5,7,1,800,1,1,3
53,15,9,2,wc_wave_15,0,-1,0,381,0,4,0
53,15,9,2,wc_wave_15,1,-1,0,249,0,5,0
53,15,9,2,wc_wave_15,2,-1,0,268,0,5,0
53,15,9,2,wc_wave_15,3,-1,0,386,0,3,0
53,15,9,2,wc_wave_15,4,-1,0,266,0,6,0
53,15,9,2,wc_wave_15,5,-1,0,283,0,6,0
53,15,9,2,wc_wave_15,6,-1,0,202,0,5,0
53,15,9,2,wc_wave_15,7,-1,0,299,0,6,0
53,16,10,0,,0,4,1,513,0,0,5
53,16,10,0,,1,2,1,696,0,0,2
53,16,10,0,,3,5,1,379,0,0,4
53,16,10,0,,6,7,0,718,0,2,0
53,17,11,1,,4,6,0,641,0,1,0
53,17,11,0,,0,1,1,475,0,0,4
53,17,11,0,,2,7,1,800,1,1,1
53,17,11,0,,5,6,1,618,0,0,2
53,18,12,0,,1,6,1,800,1,1,1
53,18,12,0,,2,5,1,659,0,0,3
53,18,12,0,,4,7,0,690,0,3,0
53,19,13,0,,1,5,0,734,0,1,0
53,19,13,0,,2,4,1,639,0,0,4
53,19,13,0,,6,7,0,630,0,3,0
53,20,13,2,wc_wave_20,1,-1,0,361,0,4,0
53,20,13,2,wc_wave_20,2,-1,1,538,0,0,1
53,20,13,2,wc_wave_20,4,-1,0,431,0,3,0
53,20,13,2,wc_wave_20,5,-1,0,457,0,2,0
53,20,13,2,wc_wave_20,6,-1,0,413,0,3,0
53,20,13,2,wc_wave_20,7,-1,0,612,0,1,0
53,21,14,0,,1,7,0,556,0,4,0
53,21,14,0,,2,5,1,657,0,0,3
53,21,14,0,,4,6,1,648,0,0,2
53,22,15,1,,6,1,1,588,0,0,2
53,22,15,0,,1,4,1,691,0,0,1
53,22,15,0,,5,7,0,800,1,2,1
53,23,16,0,,1,5,0,537,0,2,0
53,23,16,0,,4,6,0,719,0,2,0
53,24,17,0,,1,6,1,675,0,0,2
53,24,17,0,,4,5,1,706,0,0,1
53,25,17,2,wc_wave_25,1,-1,0,434,0,3,0
53,25,17,2,wc_wave_25,4,-1,0,479,0,4,0
53,25,17,2,wc_wave_25,5,-1,0,459,0,3,0
53,25,17,2,wc_wave_25,6,-1,0,551,0,2,0
53,26,18,0,,1,4,0,629,0,2,0
53,26,18,0,,5,6,0,800,1,1,1
53,27,19,0,,1,5,1,545,0,0,3
53,27,19,0,,4,6,0,800,1,1,1
53,28,20,0,,1,6,0,617,0,3,0
53,28,20,0,,4,5,1,744,0,0,1
53,29,21,0,,1,4,0,616,0,2,0
53,29,21,0,,5,6,1,800,1,1,1
53,30,21,2,wc_wave_30,1,-1,1,490,0,0,1
53,30,21,2,wc_wave_30,4,-1,1,539,0,0,2
53,30,21,2,wc_wave_30,5,-1,1,504,0,0,3
53,30,21,2,wc_wave_30,6,-1,1,516,0,0,3
53,31,22,1,,5,4,1,613,0,0,3
53,31,22,0,,4,6,1,800,1,1,1
53,32,23,0,,4,6,1,791,0,0,2
54,1,0,2,wc_wave_01,0,-1,0,63,0,4,0
54,1,0,2,wc_wave_01,1,-1,0,78,0,4,0
54,1,0,2,wc_wave_01,2,-1,0,82,0,4,0
54,1,0,2,wc_wave_01,3,-1,0,76,0,4,0
54,1,0,2,wc_wave_01,4,-1,0,83,0,4,0
54,1,0,2,wc_wave_01,5,-1,0,93,0,3,0
54,1,0,2,wc_wave_01,6,-1,0,104,0,3,0
54,1,0,2,wc_wave_01,7,-1,0,82,0,4,0
54,2,0,2,wc_wave_02,0,-1,0,119,0,4,0
54,2,0,2,wc_wave_02,1,-1,0,112,0,4,0
54,2,0,2,wc_wave_02,2,-1,0,135,0,4,0
54,2,0,2,wc_wave_02,3,-1,0,99,0,4,0
54,2,0,2,wc_wave_02,4,-1,0,98,0,4,0
54,2,0,2,wc_wave_02,5,-1,0,113,0,4,0
54,2,0,2,wc_wave_02,6,-1,0,128,0,4,0
54,2,0,2,wc_wave_02,7,-1,0,128,0,4,0
54,3,0,2,wc_wave_03,0,-1,0,148,0,5,0
54,3,0,2,wc_wave_03,1,-1,0,99,0,5,0
54,3,0,2,wc_wave_03,2,-1,0,180,0,5,0
54,3,0,2,wc_wave_03,3,-1,0,112,0,5,0
54,3,0,2,wc_wave_03,4,-1,0,127,0,5,0
54,3,0,2,wc_wave_03,5,-1,0,130,0,5,0
54,3,0,2,wc_wave_03,6,-1,0,148,0,5,0
54,3,0,2,wc_wave_03,7,-1,0,139,0,5,0
54,4,1,0,,0,6,1,800,1,2,3
54,4,1,0,,1,4,1,665,0,0,2
54,4,1,0,,2,5,1,800,1,2,4
54,4,1,0,,3,7,0,780,0,4,0
54,5,1,2,wc_wave_05,0,-1,0,192,0,5,0
54,5,1,2,wc_wave_05,1,-1,0,152,0,5,0
54,5,1,2,wc_wave_05,2,-1,0,362,0,5,0
54,5,1,2,wc_wave_05,3,-1,0,222,0,5,0
54,5,1,2,wc_wave_05,4,-1,0,275,0,5,0
54,5,1,2,wc_wave_05,5,-1,0,232,0,5,0
54,5,1,2,wc_wave_05,6,-1,0,191,0,5,0
54,5,1,2,wc_wave_05,7,-1,0,218,0,5,0
54,6,2,0,,0,3,0,800,1,2,1
54,6,2,0,,1,7,0,396,0,4,0
54,6,2,0,,2,6,1,800,1,1,3
54,6,2,0,,4,5,1,786,0,0,2
54,7,3,0,,0,1,1,556,0,0,3
54,7,3,0,,2,4,0,800,1,3,3
54,7,3,0,,3,6,0,580,0,3,0
54,7,3,0,,5,7,1,541,0,0,5
54,8,4,0,,0,4,0,546,0,3,0
54,8,4,0,,1,2,0,610,0,4,0
54,8,4,0,,3,5,1,800,1,1,2
54,8,4,0,,6,7,1,582,0,0,4
54,9,5,0,,0,5,0,800,1,3,1
54,9,5,0,,1,3,1,599,0,0,3
54,9,5,0,,2,7,1,800,1,1,3
54,9,5,0,,4,6,0,463,0,5,0
54,10,5,2,wc_wave_10,0,-1,0,250,0,6,0
54,10,5,2,wc_wave_10,1,-1,0,233,0,6,0
54,10,5,2,wc_wave_10,2,-1,0,378,0,6,0
54,10,5,2,wc_wave_10,3,-1,0,212,0,6,0
54,10,5,2,wc_wave_10,4,-1,0,230,0,6,0
54,10,5,2,wc_wave_10,5,-1,0,221,0,6,0
54,10,5,2,wc_wave_10,6,-1,0,237,0,5,0
54,10,5,2,wc_wave_10,7,-1,0,240,0,6,0
54,11,6,0,,0,7,0,723,0,2,0
54,11,6,0,,1,5,0,714,0,2,0
54,11,6,0,,2,6,0,800,1,3,1
54,11,6,0,,3,4,0,509,0,4,0
54,12,7,0,,0,1,0,574,0,4,0
54,12,7,0,,2,3,1,800,1,2,3
54,12,7,0,,4,7,1,746,0,0,1
54,12,7,0,,5,6,0,590,0,4,0
54,13,8,0,,0,2,0,800,1,4,1
54,13,8,0,,1,6,0,389,0,4,0
54,13,8,0,,3,7,0,586,0,3,0
54,13,8,0,,4,5,1,518,0,0,5
54,14,9,0,,0,4,0,668,0,4,0
54,14,9,0,,1,2,1,800,1,2,3
54,14,9,0,,3,5,1,629,0,0,5
54,14,9,0,,6,7,0,779,0,3,0
54,15,9,2,wc_wave_15,0,-1,0,304,0,5,0
54,15,9,2,wc_wave_15,1,-1,0,233,0,6,0
54,15,9,2,wc_wave_15,2,-1,0,396,0,5,0
54,15,9,2,wc_wave_15,3,-1,0,281,0,5,0
54,15,9,2,wc_wave_15,4,-1,0,373,0,5,0
54,15,9,2,wc_wave_15,5,-1,0,317,0,5,0
54,15,9,2,wc_wave_15,6,-1,0,330,0,4,0
54,15,9,2,wc_wave_15,7,-1,0,294,0,5,0
54,16,10,0,,0,6,0,606,0,4,0
54,16,10,0,,1,5,1,623,0,0,3
54,16,10,0,,2,7,0,685,0,4,0
54,16,10,0,,3,4,1,540,0,0,3
54,17,11,0,,0,3,0,723,0,4,0
54,17,11,0,,1,6,0,515,0,3,0
54,17,11,0,,2,5,1,800,1,2,3
54,17,11,0,,4,7,0,703,0,4,0
54,18,12,0,,0,7,0,723,0,3,0
54,18,12,0,,1,4,1,734,0,0,1
54,18,12,0,,2,3,1,800,1,2,2
54,18,12,0,,5,6,0,572,0,4,0
54,19,13,1,,7,1,1,625,0,0,2
54,19,13,0,,0,5,0,783,0,4,0
54,19,13,0,,1,3,1,707,0,0,2
54,19,13,0,,2,4,1,744,0,0,5
54,20,13,2,wc_wave_20,0,-1,0,452,0,4,0
54,20,13,2,wc_wave_20,1,-1,0,413,0,2,0
54,20,13,2,wc_wave_20,3,-1,0,588,0,1,0
54,20,13,2,wc_wave_20,4,-1,0,465,0,4,0
54,20,13,2,wc_wave_20,5,-1,0,538,0,1,0
54,21,14,1,,3,4,1,628,0,0,4
54,21,14,0,,0,1,0,574,0,4,0
54,21,14,0,,4,5,0,621,0,6,0
54,22,15,1,,5,3,1,743,0,0,2
54,22,15,0,,0,4,0,755,0,4,0
54,22,15,0,,1,3,1,621,0,0,3
54,23,16,0,,0,3,0,787,0,3,0
54,23,16,0,,4,5,0,510,0,5,0
54,24,17,0,,0,5,0,667,0,6,0
54,24,17,0,,3,4,1,522,0,0,5
54,25,17,2,wc_wave_25,0,-1,1,646,0,0,3
54,25,17,2,wc_wave_25,4,-1,0,528,0,3,0
54,26,18,0,,0,4,1,800,1,2,3
54,27,19,0,,0,4,0,800,1,2,1
55,1,0,2,wc_wave_01,0,-1,0,83,0,4,0
55,1,0,2,wc_wave_01,1,-1,0,65,0,4,0
55,1,0,2,wc_wave_01,2,-1,0,105,0,4,0
55,1,0,2,wc_wave_01,3,-1,0,76,0,4,0
55,1,0,2,wc_wave_01,4,-1,0,34,0,4,0
55,1,0,2,wc_wave_01,5,-1,0,81,0,4,0
55,1,0,2,wc_wave_01,6,-1,0,82,0,4,0
55,1,0,2,wc_wave_01,7,-1,0,82,0,4,0
55,2,0,2,wc_wave_02,0,-1,0,128,0,4,0
55,2,0,2,wc_wave_02,1,-1,0,83,0,4,0
55,2,0,2,wc_wave_02,2,-1,0,119,0,4,0
55,2,0,2,wc_wave_02,3,-1,0,85,0,4,0
55,2,0,2,wc_wave_02,4,-1,0,99,0,4,0
55,2,0,2,wc_wave_02,5,-1,0,100,0,4,0
55,2,0,2,wc_wave_02,6,-1,0,100,0,4,0
55,2,0,2,wc_wave_02,7,-1,0,121,0,4,0
55,3,0,2,wc_wave_03,0,-1,0,179,0,5,0
55,3,0,2,wc_wave_03,1,-1,0,86,0,5,0
55,3,0,2,wc_wave_03,2,-1,0,124,0,5,0
55,3,0,2,wc_wave_03,3,-1,0,101,0,5,0
55,3,0,2,wc_wave_03,4,-1,0,119,0,5,0
55,3,0,2,wc_wave_03,5,-1,0,93,0,5,0
55,3,0,2,wc_wave_03,6,-1,0,111,0,5,0
55,3,0,2,wc_wave_03,7,-1,0,111,0,5,0
55,4,1,0,,0,4,1,800,1,1,1
55,4,1,0,,1,6,1,597,0,0,3
55,4,1,0,,2,3,1,800,1,2,3
55,4,1,0,,5,7,1,800,1,1,2
55,5,1,2,wc_wave_05,0,-1,0,201,0,5,0
55,5,1,2,wc_wave_05,1,-1,0,146,0,5,0
55,5,1,2,wc_wave_05,2,-1,0,263,0,5,0
55,5,1,2,wc_wave_05,3,-1,0,207,0,5,0
55,5,1,2,wc_wave_05,4,-1,0,173,0,5,0
55,5,1,2,wc_wave_05,5,-1,0,200,0,5,0
55,5,1,2,wc_wave_05,6,-1,0,212,0,5,0
55,5,1,2,wc_wave_05,7,-1,0,161,0,5,0
55,6,2,0,,0,2,1,800,1,1,2
55,6,2,0,,1,5,1,407,0,0,4
55,6,2,0,,3,6,1,800,1,2,4
55,6,2,0,,4,7,1,800,1,1,2
55,7,3,0,,0,6,0,800,1,4,1
55,7,3,0,,1,7,1,390,0,0,5
55,7,3,0,,2,4,1,472,0,0,5
55,7,3,0,,3,5,1,763,0,0,4
55,8,4,0,,0,5,1,800,1,1,3
55,8,4,0,,1,3,1,320,0,0,5
55,8,4,0,,2,7,1,726,0,0,4
55,8,4,0,,4,6,0,506,0,4,0
55,9,5,0,,0,1,0,275,0,6,0
55,9,5,0,,2,5,1,800,1,2,2
55,9,5,0,,3,4,1,690,0,0,4
55,9,5,0,,6,7,1,526,0,0,5
55,10,5,2,wc_wave_10,0,-1,0,211,0,6,0
55,10,5,2,wc_wave_10,1,-1,0,199,0,5,0
55,10,5,2,wc_wave_10,2,-1,0,327,0,6,0
55,10,5,2,wc_wave_10,3,-1,0,308,0,6,0
55,10,5,2,wc_wave_10,4,-1,0,179,0,6,0
55,10,5,2,wc_wave_10,5,-1,0,290,0,6,0
55,10,5,2,wc_wave_10,6,-1,0,336,0,6,0
55,10,5,2,wc_wave_10,7,-1,0,269,0,6,0
55,11,6,0,,0,2,0,670,0,4,0
55,11,6,0,,1,4,1,312,0,0,6
55,11,6,0,,3,7,1,723,0,0,5
55,11,6,0,,5,6,0,600,0,6,0
55,12,7,0,,0,7,0,800,1,3,1
55,12,7,0,,1,2,1,424,0,0,3
55,12,7,0,,3,6,0,562,0,5,0
55,12,7,0,,4,5,0,542,0,4,0
55,13,8,0,,0,3,0,785,0,4,0
55,13,8,0,,1,4,1,319,0,0,6
55,13,8,0,,2,6,0,640,0,6,0
55,13,8,0,,5,7,0,800,1,4,1
55,14,9,0,,0,6,0,504,0,6,0
55,14,9,0,,1,5,1,389,0,0,5
55,14,9,0,,2,7,1,627,0,0,4
55,14,9,0,,3,4,1,633,0,0,3
55,15,9,2,wc_wave_15,0,-1,0,342,0,6,0
55,15,9,2,wc_wave_15,2,-1,0,362,0,5,0
55,15,9,2,wc_wave_15,3,-1,0,416,0,4,0
55,15,9,2,wc_wave_15,4,-1,0,299,0,5,0
55,15,9,2,wc_wave_15,5,-1,0,240,0,6,0
55,15,9,2,wc_wave_15,6,-1,0,456,0,4,0
55,15,9,2,wc_wave_15,7,-1,0,330,0,5,0
55,16,10,1,,5,0,1,796,0,0,3
55,16,10,0,,0,3,0,633,0,5,0
55,16,10,0,,2,6,0,674,0,4,0
55,16,10,0,,4,7,0,603,0,5,0
55,17,11,0,,0,4,0,800,1,1,1
55,17,11,0,,2,5,1,608,0,0,5
55,17,11,0,,3,7,1,800,1,1,3
55,18,12,0,,0,7,0,740,0,4,0
55,18,12,0,,2,4,1,551,0,0,5
55,18,12,0,,3,5,1,800,1,2,2
55,19,13,1,,2,0,1,800,1,1,4
55,19,13,0,,0,4,0,743,0,2,0
55,19,13,0,,5,7,1,800,1,1,2
55,20,13,2,wc_wave_20,0,-1,0,555,0,2,0
55,20,13,2,wc_wave_20,4,-1,0,485,0,3,0
55,20,13,2,wc_wave_20,5,-1,0,417,0,4,0
55,20,13,2,wc_wave_20,7,-1,0,488,0,3,0
55,21,14,0,,0,7,0,800,1,3,1
55,21,14,0,,4,5,1,695,0,0,3
55,22,15,0,,0,5,1,800,1,1,4
55,22,15,0,,4,7,1,800,1,3,1
55,23,16,0,,0,7,1,800,1,2,3
55,23,16,0,,4,5,0,800,1,2,1
55,24,17,0,,0,5,0,800,1,3,2
55,24,17,0,,4,7,1,671,0,0,4
55,25,17,2,wc_wave_25,0,-1,0,480,0,4,0
55,25,17,2,wc_wave_25,4,-1,1,718,0,0,1
55,25,17,2,wc_wave_25,5,-1,0,634,0,3,0
55,25,17,2,wc_wave_25,7,-1,0,711,0,3,0
55,26,18,0,,0,4,0,584,0,3,0
55,26,18,0,,5,7,1,800,1,1,3
55,27,19,0,,0,7,0,800,1,2,1
55,27,19,0,,4,5,0,800,1,2,1
55,28,20,1,,0,4,0,654,0,3,0
55,28,20,0,,4,7,1,740,0,0,3
55,29,21,0,,0,7,0,800,1,3,2
55,30,21,2,wc_wave_30,0,-1,1,546,0,0,4
55,30,21,2,wc_wave_30,7,-1,1,627,0,0,2
56,1,0,2,wc_wave_01,0,-1,0,81,0,4,0
56,1,0,2,wc_wave_01,1,-1,0,89,0,3,0
56,1,0,2,wc_wave_01,2,-1,0,82,0,4,0
56,1,0,2,wc_wave_01,3,-1,0,82,0,4,0
56,1,0,2,wc_wave_01,4,-1,0,82,0,4,0
56,1,0,2,wc_wave_01,5,-1,0,83,0,4,0
56,1,0,2,wc_wave_01,6,-1,0,82,0,4,0
56,1,0,2,wc_wave_01,7,-1,0,56,0,4,0
56,2,0,2,wc_wave_02,0,-1,0,136,0,4,0
56,2,0,2,wc_wave_02,1,-1,0,85,0,4,0
56,2,0,2,wc_wave_02,2,-1,0,125,0,4,0
56,2,0,2,wc_wave_02,3,-1,0,94,0,4,0
56,2,0,2,wc_wave_02,4,-1,0,133,0,4,0
56,2,0,2,wc_wave_02,5,-1,0,106,0,4,0
56,2,0,2,wc_wave_02,6,-1,0,111,0,4,0
56,2,0,2,wc_wave_02,7,-1,0,86,0,4,0
56,3,0,2,wc_wave_03,0,-1,0,181,0,5,0
56,3,0,2,wc_wave_03,1,-1,0,98,0,5,0
