wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available,public_chars,public_utf8_bytes,neutral_round,neutral_live_encounters,frontend_page
9.078940,0,3,5,0,0,16.669399,3.342700,5.123400,16.938000,1,8865,8865,1,0,closed
9.096613,0,3,5,0,0,16.666698,4.849500,5.359500,17.272800,1,8865,8865,1,0,closed
9.112223,0,3,5,0,0,16.666702,6.233700,4.439600,18.553900,1,8865,8865,1,0,closed
9.128936,0,3,5,0,0,16.666800,3.277900,4.270400,13.918200,1,8865,8865,1,0,closed
9.145496,0,3,5,0,0,16.666698,2.736500,5.089300,17.313801,1,8865,8865,1,0,closed
9.162195,0,3,5,0,0,16.666800,4.283600,4.865500,17.875900,1,8865,8865,1,0,closed
9.178854,0,3,5,0,0,16.666901,2.796400,6.319800,14.886900,1,8865,8865,1,0,closed
9.195546,0,3,5,0,0,16.666698,3.109200,4.980300,16.569401,1,8865,8865,1,0,closed
9.212265,0,3,5,0,0,16.666901,2.986900,4.869100,17.454100,1,8865,8865,1,0,closed
9.228906,0,3,5,0,0,16.668598,2.862300,5.475900,16.312300,1,8865,8865,1,0,closed
9.245573,0,3,5,0,0,16.667002,3.451300,6.112500,16.486401,1,8865,8865,1,0,closed
9.262259,0,3,5,0,0,16.667002,3.264500,4.911800,16.588800,1,8865,8865,1,0,closed
9.278907,0,3,5,0,0,16.666998,3.094000,5.371600,16.815100,1,8865,8865,1,0,closed
9.295582,0,3,5,0,0,16.666800,3.367700,4.702900,16.587799,1,8865,8865,1,0,closed
9.312265,0,3,5,0,0,16.667002,3.342900,5.059900,16.609200,1,8865,8865,1,0,closed
9.329885,0,3,5,0,0,16.666800,2.911900,4.952200,16.764999,1,8865,8865,1,0,closed
9.345527,0,3,5,0,0,16.666901,4.160600,3.965300,17.557501,1,8865,8865,1,0,closed
9.362195,0,3,5,0,0,16.666901,2.994900,4.653500,15.560700,1,8865,8865,1,0,closed
9.378895,0,3,5,0,0,16.667101,3.209500,5.576300,16.659401,1,8865,8865,1,0,closed
9.395605,0,3,5,0,0,16.666901,2.951000,4.692100,16.728100,1,8865,8865,1,0,closed
9.412179,0,3,5,0,0,16.666698,3.195700,4.651000,17.461201,1,8865,8865,1,0,closed
9.428893,0,3,5,0,0,16.666901,3.033200,4.713200,15.807500,1,8865,8865,1,0,closed
9.445618,0,3,5,0,0,16.666800,3.534400,4.462700,16.775200,1,8865,8865,1,0,closed
9.462282,0,3,5,0,0,16.666698,2.888500,4.528100,16.793600,1,8865,8865,1,0,closed
9.478837,0,3,5,0,0,16.667002,2.724700,4.051400,16.643101,1,8865,8865,1,0,closed
9.495488,0,3,5,0,0,16.667097,2.722300,3.951500,16.421900,1,8865,8865,1,0,closed
9.512379,0,3,5,0,0,16.726702,2.575600,5.644500,16.485300,1,8865,8865,1,0,closed
9.529238,0,3,5,0,0,16.666698,3.616100,5.473100,17.525801,1,8865,8865,1,0,closed
9.545713,0,3,5,0,0,16.667002,3.387000,4.575400,16.577499,1,8865,8865,1,0,closed
9.562230,0,3,5,0,0,16.666800,2.922500,3.637000,16.173100,1,8865,8865,1,0,closed
9.581404,1,3,5,64,8,16.666901,2.359500,4.639900,16.544800,1,36863,36863,1,8,closed
9.609495,1,3,8,64,8,30.483000,30.227301,4.639900,16.544800,1,36863,36863,1,8,closed
9.626128,1,3,8,64,8,16.666800,2.793600,4.966500,8.743900,1,36863,36863,1,8,closed
9.642757,1,3,8,64,8,16.666698,2.597700,3.442500,10.549300,1,36863,36863,1,8,closed
9.659554,1,3,8,64,8,16.666800,2.301500,3.670000,16.719801,1,36863,36863,1,8,closed
