wall_seconds,phase,round,visible_alive,logical_alive,encounters,frame_ms,game_ms,render_ms,gpu_ms,gpu_available
28.760435,0,1,0,0,0,16.667002,2.875500,5.246500,16.714800,1
28.777067,0,1,0,0,0,16.666901,2.680300,5.059600,17.084400,1
28.793751,0,1,0,0,0,16.666800,2.800200,5.789300,16.365499,1
28.810337,0,1,0,0,0,16.666901,3.210000,5.034700,16.582701,1
28.827378,0,1,0,0,0,16.666698,2.715600,5.752600,16.617500,1
28.843681,0,1,0,0,0,16.666901,3.315800,4.901100,17.485800,1
28.860429,0,1,0,0,0,16.666800,3.157000,4.964900,15.798200,1
28.877152,0,1,0,0,0,16.666901,3.362200,5.773500,16.825300,1
28.894188,0,1,0,0,0,16.666698,4.423200,6.427200,17.540100,1
28.910463,0,1,0,0,0,16.666800,3.360700,5.512700,16.371700,1
28.927104,0,1,0,0,0,16.666800,3.443300,6.944000,16.155701,1
28.943706,0,1,0,0,0,16.666800,3.480900,5.628700,16.551901,1
28.960640,0,1,0,0,0,16.666698,3.348400,6.446600,16.502800,1
28.977063,0,1,0,0,0,16.666901,3.670900,5.399400,17.195000,1
28.994410,0,1,0,0,0,16.666901,2.896500,5.494200,16.127001,1
29.010352,0,1,0,0,0,16.666901,3.827900,4.962400,17.935301,1
29.027120,0,1,0,0,0,16.666800,2.824500,5.602100,15.464500,1
29.043713,0,1,0,0,0,16.666800,3.001200,5.486900,17.379299,1
29.060410,0,1,0,0,0,16.666698,2.967300,4.934800,15.971300,1
29.077103,0,1,0,0,0,16.666901,2.708400,5.827700,16.926701,1
29.093902,0,1,0,0,0,16.666901,3.316400,4.937300,16.297001,1
29.110428,0,1,0,0,0,16.666901,3.277500,6.154800,17.150999,1
29.127055,0,1,0,0,0,16.666698,3.474300,5.521100,16.787399,1
29.143773,0,1,0,0,0,16.667002,3.074100,5.487000,16.239700,1
29.160347,0,1,0,0,0,16.667002,2.852200,5.565400,16.815100,1
29.177029,0,1,0,0,0,16.666800,2.754900,5.744200,16.455601,1
29.193718,0,1,0,0,0,16.666800,2.759600,6.122300,16.642099,1
29.210531,0,1,0,0,0,16.667002,4.096700,5.439200,17.627100,1
29.227409,0,1,0,0,0,16.666698,3.423300,5.269100,16.103399,1
29.243662,0,1,0,0,0,16.666698,3.377100,4.980500,17.302601,1
29.260420,0,1,0,0,0,16.666698,2.898100,5.980600,15.650800,1
29.277074,0,1,0,0,0,16.667002,3.280100,5.338300,16.756701,1
29.293924,0,1,0,0,0,16.666901,3.071000,6.934800,16.663601,1
29.310390,0,1,0,0,0,16.666698,3.243500,9.895100,16.938999,1
29.327033,0,1,0,0,0,16.667002,3.109100,5.326800,16.728100,1
29.343813,0,1,0,0,0,16.666901,2.765800,5.385000,16.122801,1
29.360432,0,1,0,0,0,16.666901,2.927400,5.580900,17.011600,1
29.377028,0,1,0,0,0,16.666998,3.214600,5.986600,16.520201,1
29.393764,0,1,0,0,0,16.666803,2.913800,6.222900,16.506901,1
29.410602,0,1,0,0,0,16.666698,4.388000,5.820400,17.922100,1
29.427130,0,1,0,0,0,16.666901,4.050600,6.917100,16.242701,1
29.444491,0,1,0,0,0,16.666998,3.757900,7.374600,16.214001,1
29.460450,0,1,0,0,0,16.666702,4.178000,6.734900,17.293200,1
29.477762,0,1,0,0,0,16.724598,3.206700,6.024800,15.769600,1
29.494626,0,1,0,0,0,16.666698,3.761800,7.925500,17.656799,1
29.510832,0,1,0,0,0,16.666800,4.851300,6.363100,16.691200,1
29.527151,0,1,0,0,0,16.666702,3.266600,7.109000,15.967200,1
29.543762,0,1,0,0,0,16.666901,3.067900,4.804200,16.494600,1
29.560544,0,1,0,0,0,16.666698,2.610500,5.242600,16.520201,1
29.577171,0,1,0,0,0,16.667002,3.049200,5.405100,16.958500,1
29.593786,0,1,0,0,0,16.666897,2.903500,5.853900,16.535500,1
29.610399,0,1,0,0,0,16.666702,3.142400,5.970600,16.600100,1
29.627237,0,1,0,0,0,16.666800,2.895200,5.071300,16.511000,1
29.643818,0,1,0,0,0,16.666800,2.859300,5.451100,17.152000,1
29.660712,0,1,0,0,0,16.666800,3.067300,6.486900,16.217100,1
29.677097,0,1,0,0,0,16.666698,3.185900,5.110200,17.072100,1
29.694025,0,1,0,0,0,16.666800,3.032600,7.516700,16.576500,1
29.710549,0,1,0,0,0,16.666901,4.249600,4.677800,16.638000,1
29.727325,0,1,0,0,0,16.666901,2.871400,5.920300,16.653299,1
29.743842,0,1,0,0,0,16.666698,3.709900,7.077900,16.764900,1
29.760436,0,1,0,0,0,16.666901,2.931000,4.930800,16.366600,1
29.777096,0,1,0,0,0,16.666698,2.668700,5.792500,16.654301,1
29.793943,0,1,0,0,0,16.666698,2.822700,4.640900,17.204300,1
29.810603,0,1,0,0,0,16.666901,2.956400,5.437500,16.272301,1
29.827291,0,1,0,0,0,16.666901,2.888400,5.064500,16.736300,1
29.843957,0,1,0,0,0,16.666901,2.846100,4.551600,16.550900,1
29.860453,0,1,0,0,0,16.666901,2.797000,5.909900,16.704500,1
