seed,round,index,timeout,side,hero,star,final_health_cp
1,1,0,0,0,wc_vn_bellback,2,171000
1,1,0,0,0,wc_vn_cragstoat,1,65000
1,1,0,0,0,wc_vn_bellback,1,93444
1,1,0,0,1,wc_vn_n_seedpod,1,0
1,1,1,0,0,wc_vn_cragstoat,1,65000
1,1,1,0,0,wc_vn_bellback,1,93444
1,1,1,0,0,wc_vn_bellback,1,95000
1,1,1,0,0,wc_vn_grandmother_root,1,70000
1,1,1,0,1,wc_vn_n_seedpod,1,0
1,1,2,0,0,wc_vn_cragstoat,2,117000
1,1,2,0,0,wc_vn_grandmother_root,1,70000
1,1,2,0,0,wc_vn_cragstoat,1,63174
1,1,2,0,1,wc_vn_n_seedpod,1,0
1,1,3,0,0,wc_vn_cragstoat,1,65000
1,1,3,0,0,wc_vn_grandmother_root,1,70000
1,1,3,0,0,wc_vn_bellback,1,93444
1,1,3,0,0,wc_vn_bellback,1,95000
1,1,3,0,1,wc_vn_n_seedpod,1,0
1,1,4,0,0,wc_vn_cragstoat,1,65000
1,1,4,0,0,wc_vn_grandmother_root,2,126000
1,1,4,0,0,wc_vn_cragstoat,1,63174
1,1,4,0,1,wc_vn_n_seedpod,1,0
1,1,5,0,0,wc_vn_bellback,1,91888
1,1,5,0,0,wc_vn_grandmother_root,1,70000
1,1,5,0,0,wc_vn_grandmother_root,1,70000
1,1,5,0,0,wc_vn_bellback,1,95000
1,1,5,0,1,wc_vn_n_seedpod,1,0
1,1,6,0,0,wc_vn_cragstoat,1,65000
1,1,6,0,0,wc_vn_bellback,2,169444
1,1,6,0,0,wc_vn_grandmother_root,1,70000
1,1,6,0,1,wc_vn_n_seedpod,1,0
1,1,7,0,0,wc_vn_bellback,2,171000
1,1,7,0,0,wc_vn_grandmother_root,1,70000
1,1,7,0,0,wc_vn_cragstoat,1,65000
1,1,7,0,1,wc_vn_n_seedpod,1,0
1,2,0,0,0,wc_vn_bellback,2,171000
1,2,0,0,0,wc_vn_cragstoat,1,65000
1,2,0,0,0,wc_vn_bellback,2,168770
1,2,0,0,0,wc_vn_grandmother_root,1,70000
1,2,0,0,1,wc_vn_n_seedpod,1,0
1,2,0,0,1,wc_vn_n_reed_archer,1,0
1,2,1,0,0,wc_vn_cragstoat,1,50999
1,2,1,0,0,wc_vn_bellback,2,171000
1,2,1,0,0,wc_vn_snapvine,1,70000
1,2,1,0,0,wc_vn_bellback,1,95000
1,2,1,0,1,wc_vn_n_seedpod,1,0
1,2,1,0,1,wc_vn_n_reed_archer,1,0
1,2,2,0,0,wc_vn_cragstoat,2,117000
1,2,2,0,0,wc_vn_grandmother_root,2,126000
1,2,2,0,0,wc_vn_cragstoat,1,62565
1,2,2,0,0,wc_vn_bellback,1,95000
1,2,2,0,1,wc_vn_n_seedpod,1,0
1,2,2,0,1,wc_vn_n_reed_archer,1,0
1,2,3,0,0,wc_vn_cragstoat,2,110304
1,2,3,0,0,wc_vn_bellback,1,95000
1,2,3,0,0,wc_vn_snapvine,1,70000
1,2,3,0,0,wc_vn_snapvine,1,70000
1,2,3,0,1,wc_vn_n_seedpod,1,0
1,2,3,0,1,wc_vn_n_reed_archer,1,0
1,2,4,0,0,wc_vn_grandmother_root,2,126000
1,2,4,0,0,wc_vn_cragstoat,2,117000
1,2,4,0,0,wc_vn_bellback,1,95000
1,2,4,0,0,wc_vn_cragstoat,1,62565
1,2,4,0,1,wc_vn_n_seedpod,1,0
1,2,4,0,1,wc_vn_n_reed_archer,1,0
1,2,5,0,0,wc_vn_grandmother_root,2,126000
1,2,5,0,0,wc_vn_bellback,2,171000
1,2,5,0,0,wc_vn_snapvine,1,70000
1,2,5,0,0,wc_vn_cragstoat,1,60130
1,2,5,0,1,wc_vn_n_seedpod,1,0
1,2,5,0,1,wc_vn_n_reed_archer,1,0
1,2,6,0,0,wc_vn_cragstoat,1,63174
1,2,6,0,0,wc_vn_bellback,2,171000
1,2,6,0,0,wc_vn_grandmother_root,2,126000
1,2,6,0,0,wc_vn_cragstoat,1,57695
1,2,6,0,1,wc_vn_n_seedpod,1,0
1,2,6,0,1,wc_vn_n_reed_archer,1,0
1,2,7,0,0,wc_vn_bellback,2,164648
1,2,7,0,0,wc_vn_grandmother_root,1,70000
1,2,7,0,0,wc_vn_cragstoat,1,65000
1,2,7,0,0,wc_vn_bellback,2,171000
1,2,7,0,1,wc_vn_n_seedpod,1,0
1,2,7,0,1,wc_vn_n_reed_archer,1,0
1,3,0,0,0,wc_vn_bellback,2,171000
1,3,0,0,0,wc_vn_cragstoat,2,117000
1,3,0,0,0,wc_vn_bellback,2,168926
1,3,0,0,0,wc_vn_grandmother_root,2,126000
1,3,0,0,0,wc_vn_cragstoat,1,65000
1,3,0,0,1,wc_vn_n_seedpod,1,0
1,3,0,0,1,wc_vn_n_reed_archer,1,0
1,3,0,0,1,wc_vn_n_lantern_bulb,1,0
1,3,1,0,0,wc_vn_cragstoat,1,43869
1,3,1,0,0,wc_vn_bellback,2,171000
1,3,1,0,0,wc_vn_grandmother_root,2,126000
1,3,1,0,0,wc_vn_snapvine,1,70000
1,3,1,0,0,wc_vn_bellback,2,171000
1,3,1,0,1,wc_vn_n_seedpod,1,0
1,3,1,0,1,wc_vn_n_reed_archer,1,0
1,3,1,0,1,wc_vn_n_lantern_bulb,1,0
1,3,2,0,0,wc_vn_cragstoat,2,116065
1,3,2,0,0,wc_vn_grandmother_root,2,126000
1,3,2,0,0,wc_vn_cragstoat,2,117000
1,3,2,0,0,wc_vn_bellback,2,171000
1,3,2,0,0,wc_vn_bellback,1,95000
1,3,2,0,1,wc_vn_n_seedpod,1,0
1,3,2,0,1,wc_vn_n_reed_archer,1,0
1,3,2,0,1,wc_vn_n_lantern_bulb,1,0
1,3,3,0,0,wc_vn_cragstoat,2,117000
1,3,3,0,0,wc_vn_grandmother_root,1,70000
1,3,3,0,0,wc_vn_bellback,1,95000
1,3,3,0,0,wc_vn_bellback,1,91686
1,3,3,0,0,wc_vn_snapvine,2,126000
1,3,3,0,1,wc_vn_n_seedpod,1,0
1,3,3,0,1,wc_vn_n_reed_archer,1,0
1,3,3,0,1,wc_vn_n_lantern_bulb,1,0
1,3,4,0,0,wc_vn_grandmother_root,2,126000
1,3,4,0,0,wc_vn_cragstoat,2,117000
1,3,4,0,0,wc_vn_bellback,2,171000
1,3,4,0,0,wc_vn_cragstoat,1,61304
1,3,4,0,0,wc_vn_grandmother_root,1,70000
1,3,4,0,1,wc_vn_n_seedpod,1,0
1,3,4,0,1,wc_vn_n_reed_archer,1,0
1,3,4,0,1,wc_vn_n_lantern_bulb,1,0
1,3,5,0,0,wc_vn_grandmother_root,2,126000
1,3,5,0,0,wc_vn_bellback,2,171000
1,3,5,0,0,wc_vn_snapvine,1,70000
1,3,5,0,0,wc_vn_cragstoat,2,110848
1,3,5,0,1,wc_vn_n_seedpod,1,0
1,3,5,0,1,wc_vn_n_reed_archer,1,0
1,3,5,0,1,wc_vn_n_lantern_bulb,1,0
1,3,6,0,0,wc_vn_cragstoat,2,116065
1,3,6,0,0,wc_vn_bellback,2,169444
1,3,6,0,0,wc_vn_grandmother_root,2,126000
1,3,6,0,0,wc_vn_bellback,2,171000
1,3,6,0,0,wc_vn_bellback,1,95000
1,3,6,0,1,wc_vn_n_seedpod,1,0
1,3,6,0,1,wc_vn_n_reed_archer,1,0
1,3,6,0,1,wc_vn_n_lantern_bulb,1,0
1,3,7,0,0,wc_vn_bellback,2,171000
1,3,7,0,0,wc_vn_grandmother_root,2,126000
1,3,7,0,0,wc_vn_cragstoat,2,112130
1,3,7,0,0,wc_vn_bellback,2,171000
1,3,7,0,0,wc_vn_bellback,1,95000
1,3,7,0,1,wc_vn_n_seedpod,1,0
1,3,7,0,1,wc_vn_n_reed_archer,1,0
1,3,7,0,1,wc_vn_n_lantern_bulb,1,0
1,4,0,0,0,wc_vn_bellback,2,0
1,4,0,0,0,wc_vn_cragstoat,2,0
1,4,0,0,0,wc_vn_bellback,2,0
1,4,0,0,0,wc_vn_grandmother_root,2,0
1,4,0,0,0,wc_vn_bellback,1,0
1,4,0,0,1,wc_vn_cragstoat,2,101689
1,4,0,0,1,wc_vn_grandmother_root,2,85260
1,4,0,0,1,wc_vn_cragstoat,2,0
1,4,0,0,1,wc_vn_bellback,2,0
1,4,0,0,1,wc_vn_snapvine,1,70000
1,4,1,0,0,wc_vn_cragstoat,1,0
1,4,1,0,0,wc_vn_bellback,2,0
1,4,1,0,0,wc_vn_grandmother_root,2,0
1,4,1,0,0,wc_vn_snapvine,2,0
1,4,1,0,0,wc_vn_bellback,2,0
1,4,1,0,1,wc_vn_bellback,2,10333
1,4,1,0,1,wc_vn_grandmother_root,2,88226
1,4,1,0,1,wc_vn_cragstoat,2,0
1,4,1,0,1,wc_vn_bellback,2,171000
1,4,1,0,1,wc_vn_bellback,1,95000
1,4,2,0,0,wc_vn_cragstoat,2,0
1,4,2,0,0,wc_vn_bellback,2,0
1,4,2,0,0,wc_vn_snapvine,2,82174
1,4,2,0,0,wc_vn_cragstoat,1,9348
1,4,2,0,0,wc_vn_cragstoat,1,0
1,4,2,0,1,wc_vn_grandmother_root,2,0
1,4,2,0,1,wc_vn_bellback,2,0
1,4,2,0,1,wc_vn_snapvine,2,0
1,4,2,0,1,wc_vn_cragstoat,2,0
1,4,2,0,1,wc_vn_cragstoat,1,0
1,4,3,0,0,wc_vn_grandmother_root,2,0
1,4,3,0,0,wc_vn_cragstoat,2,0
1,4,3,0,0,wc_vn_bellback,2,0
1,4,3,0,0,wc_vn_cragstoat,2,0
1,4,3,0,0,wc_vn_bellback,1,0
1,4,3,0,1,wc_vn_cragstoat,2,117000
1,4,3,0,1,wc_vn_bellback,2,76871
1,4,3,0,1,wc_vn_grandmother_root,2,67860
1,4,3,0,1,wc_vn_bellback,2,0
1,4,3,0,1,wc_vn_prism_organ,1,80000
1,5,0,0,0,wc_vn_bellback,2,171000
1,5,0,0,0,wc_vn_cragstoat,2,117000
1,5,0,0,0,wc_vn_bellback,2,171000
1,5,0,0,0,wc_vn_grandmother_root,2,83539
1,5,0,0,0,wc_vn_cragstoat,2,117000
1,5,0,0,1,wc_vn_n_slate_ram,1,0
1,5,0,0,1,wc_vn_n_glass_moth,1,0
1,5,0,0,1,wc_vn_n_root_sentinel,1,0
1,5,1,0,0,wc_vn_cragstoat,2,97868
1,5,1,0,0,wc_vn_bellback,2,114706
1,5,1,0,0,wc_vn_snapvine,2,126000
1,5,1,0,0,wc_vn_bellback,2,171000
1,5,1,0,0,wc_vn_snapvine,1,70000
1,5,1,0,1,wc_vn_n_slate_ram,1,0
1,5,1,0,1,wc_vn_n_glass_moth,1,0
1,5,1,0,1,wc_vn_n_root_sentinel,1,0
1,5,2,0,0,wc_vn_cragstoat,2,98715
1,5,2,0,0,wc_vn_grandmother_root,2,126000
1,5,2,0,0,wc_vn_cragstoat,2,102651
1,5,2,0,0,wc_vn_bellback,2,171000
1,5,2,0,0,wc_vn_prism_organ,1,80000
1,5,2,0,1,wc_vn_n_slate_ram,1,0
1,5,2,0,1,wc_vn_n_glass_moth,1,0
1,5,2,0,1,wc_vn_n_root_sentinel,1,0
1,5,3,0,0,wc_vn_cragstoat,2,117000
1,5,3,0,0,wc_vn_grandmother_root,2,126000
1,5,3,0,0,wc_vn_bellback,2,115816
1,5,3,0,0,wc_vn_snapvine,2,126000
1,5,3,0,0,wc_vn_cragstoat,2,117000
1,5,3,0,1,wc_vn_n_slate_ram,1,0
1,5,3,0,1,wc_vn_n_glass_moth,1,0
1,5,3,0,1,wc_vn_n_root_sentinel,1,0
1,5,4,0,0,wc_vn_cragstoat,2,117000
1,5,4,0,0,wc_vn_bellback,2,116188
1,5,4,0,0,wc_vn_cragstoat,2,107434
1,5,4,0,0,wc_vn_grandmother_root,2,126000
1,5,4,0,0,wc_vn_bellback,2,171000
1,5,4,0,1,wc_vn_n_slate_ram,1,0
1,5,4,0,1,wc_vn_n_glass_moth,1,0
1,5,4,0,1,wc_vn_n_root_sentinel,1,0
1,5,5,0,0,wc_vn_grandmother_root,2,126000
1,5,5,0,0,wc_vn_bellback,2,171000
1,5,5,0,0,wc_vn_snapvine,2,126000
1,5,5,0,0,wc_vn_cragstoat,2,93850
1,5,5,0,0,wc_vn_prism_organ,1,80000
1,5,5,0,1,wc_vn_n_slate_ram,1,0
1,5,5,0,1,wc_vn_n_glass_moth,1,0
1,5,5,0,1,wc_vn_n_root_sentinel,1,0
1,5,6,0,0,wc_vn_cragstoat,2,117000
1,5,6,0,0,wc_vn_bellback,3,307800
1,5,6,0,0,wc_vn_grandmother_root,2,126000
1,5,6,0,0,wc_vn_prism_organ,1,73000
1,5,6,0,0,wc_vn_cragstoat,2,112217
1,5,6,0,1,wc_vn_n_slate_ram,1,0
1,5,6,0,1,wc_vn_n_glass_moth,1,0
1,5,6,0,1,wc_vn_n_root_sentinel,1,0
1,5,7,0,0,wc_vn_bellback,2,159148
1,5,7,0,0,wc_vn_grandmother_root,2,126000
1,5,7,0,0,wc_vn_cragstoat,2,117000
1,5,7,0,0,wc_vn_bellback,2,166926
1,5,7,0,0,wc_vn_cragstoat,2,117000
1,5,7,0,1,wc_vn_n_slate_ram,1,0
1,5,7,0,1,wc_vn_n_glass_moth,1,0
1,5,7,0,1,wc_vn_n_root_sentinel,1,0
1,6,0,0,0,wc_vn_bellback,2,171000
1,6,0,0,0,wc_vn_cragstoat,2,31955
1,6,0,0,0,wc_vn_bellback,2,139517
1,6,0,0,0,wc_vn_grandmother_root,2,0
1,6,0,0,0,wc_vn_cragstoat,2,0
1,6,0,0,1,wc_vn_cragstoat,2,0
1,6,0,0,1,wc_vn_snapvine,2,0
1,6,0,0,1,wc_vn_bellback,2,0
1,6,0,0,1,wc_vn_snapvine,1,0
1,6,0,0,1,wc_vn_cragstoat,1,0
1,6,1,0,0,wc_vn_cragstoat,3,210600
1,6,1,0,0,wc_vn_grandmother_root,2,115500
1,6,1,0,0,wc_vn_bellback,2,0
1,6,1,0,0,wc_vn_bellback,2,16492
1,6,1,0,0,wc_vn_prism_organ,1,80000
1,6,1,0,1,wc_vn_cragstoat,2,0
1,6,1,0,1,wc_vn_bellback,2,0
1,6,1,0,1,wc_vn_cragstoat,2,0
1,6,1,0,1,wc_vn_grandmother_root,2,0
1,6,1,0,1,wc_vn_bellback,2,0
1,6,2,0,0,wc_vn_cragstoat,2,0
1,6,2,0,0,wc_vn_grandmother_root,2,0
1,6,2,0,0,wc_vn_bellback,2,0
1,6,2,0,0,wc_vn_snapvine,2,0
1,6,2,0,0,wc_vn_cragstoat,2,0
1,6,2,0,1,wc_vn_cragstoat,2,29344
1,6,2,0,1,wc_vn_bellback,3,159487
1,6,2,0,1,wc_vn_prism_organ,1,38250
1,6,2,0,1,wc_vn_cragstoat,2,117000
1,6,2,0,1,wc_vn_grandmother_root,2,0
1,6,3,0,0,wc_vn_grandmother_root,2,0
1,6,3,0,0,wc_vn_bellback,2,0
1,6,3,0,0,wc_vn_snapvine,2,0
1,6,3,0,0,wc_vn_cragstoat,2,0
1,6,3,0,0,wc_vn_cragstoat,2,0
1,6,3,0,1,wc_vn_bellback,2,0
1,6,3,0,1,wc_vn_grandmother_root,2,35587
1,6,3,0,1,wc_vn_cragstoat,3,144801
1,6,3,0,1,wc_vn_bellback,2,171000
1,6,3,0,1,wc_vn_bellback,1,0
1,7,0,0,0,wc_vn_bellback,2,157867
1,7,0,0,0,wc_vn_cragstoat,3,210600
1,7,0,0,0,wc_vn_bellback,2,0
1,7,0,0,0,wc_vn_grandmother_root,2,126000
1,7,0,0,0,wc_vn_grandmother_root,2,126000
1,7,0,0,1,wc_vn_grandmother_root,2,0
1,7,0,0,1,wc_vn_bellback,2,0
1,7,0,0,1,wc_vn_snapvine,2,0
1,7,0,0,1,wc_vn_cragstoat,2,0
1,7,0,0,1,wc_vn_cragstoat,2,0
1,7,1,0,0,wc_vn_cragstoat,2,0
1,7,1,0,0,wc_vn_snapvine,2,0
1,7,1,0,0,wc_vn_bellback,3,0
1,7,1,0,0,wc_vn_snapvine,1,0
1,7,1,0,0,wc_vn_cragstoat,1,0
1,7,1,0,1,wc_vn_cragstoat,3,136357
1,7,1,0,1,wc_vn_bellback,3,220881
1,7,1,0,1,wc_vn_prism_organ,1,80000
1,7,1,0,1,wc_vn_grandmother_root,2,112136
1,7,1,0,1,wc_vn_cragstoat,2,9608
1,7,2,1,0,wc_vn_cragstoat,3,0
1,7,2,1,0,wc_vn_grandmother_root,2,0
1,7,2,1,0,wc_vn_bellback,2,0
1,7,2,1,0,wc_vn_bellback,2,70200
1,7,2,1,0,wc_vn_prism_organ,1,80000
1,7,2,1,1,wc_vn_cragstoat,3,0
1,7,2,1,1,wc_vn_grandmother_root,2,64085
1,7,2,1,1,wc_vn_bellback,2,0
1,7,2,1,1,wc_vn_snapvine,2,0
1,7,2,1,1,wc_vn_grandmother_root,2,58911
1,7,3,0,0,wc_vn_grandmother_root,3,226800
1,7,3,0,0,wc_vn_cragstoat,3,57888
1,7,3,0,0,wc_vn_bellback,3,0
1,7,3,0,0,wc_vn_snapvine,1,70000
1,7,3,0,1,wc_vn_bellback,2,0
1,7,3,0,1,wc_vn_grandmother_root,2,0
1,7,3,0,1,wc_vn_cragstoat,3,0
1,7,3,0,1,wc_vn_bellback,2,0
1,7,3,0,1,wc_vn_grandmother_root,2,0
1,8,0,0,0,wc_vn_bellback,3,0
1,8,0,0,0,wc_vn_cragstoat,3,198033
1,8,0,0,0,wc_vn_grandmother_root,2,13500
1,8,0,0,0,wc_vn_snapvine,1,70000
1,8,0,0,0,wc_vn_grandmother_root,2,0
1,8,0,0,1,wc_vn_cragstoat,3,0
1,8,0,0,1,wc_vn_bellback,3,0
1,8,0,0,1,wc_vn_grandmother_root,3,0
1,8,0,0,1,wc_vn_bellback,2,0
1,8,0,0,1,wc_vn_cragstoat,2,0
1,8,1,0,0,wc_vn_cragstoat,2,0
1,8,1,0,0,wc_vn_snapvine,2,0
1,8,1,0,0,wc_vn_bellback,3,0
1,8,1,0,0,wc_vn_snapvine,1,0
1,8,1,0,0,wc_vn_cragstoat,2,0
1,8,1,0,1,wc_vn_cragstoat,3,210600
1,8,1,0,1,wc_vn_grandmother_root,2,126000
1,8,1,0,1,wc_vn_bellback,3,97594
1,8,1,0,1,wc_vn_prism_organ,1,35333
1,8,1,0,1,wc_vn_grandmother_root,1,70000
1,8,2,0,0,wc_vn_cragstoat,3,0
1,8,2,0,0,wc_vn_grandmother_root,3,0
1,8,2,0,0,wc_vn_bellback,2,0
1,8,2,0,0,wc_vn_snapvine,2,0
1,8,2,0,0,wc_vn_bellback,2,0
1,8,2,0,1,wc_vn_bellback,3,0
1,8,2,0,1,wc_vn_grandmother_root,3,226800
1,8,2,0,1,wc_vn_cragstoat,3,210600
1,8,2,0,1,wc_vn_cragstoat,1,34577
1,8,2,0,1,wc_vn_cragstoat,1,0
1,8,3,0,0,wc_vn_grandmother_root,3,193617
1,8,3,0,0,wc_vn_cragstoat,3,110491
1,8,3,0,0,wc_vn_bellback,3,222645
1,8,3,0,0,wc_vn_snapvine,1,70000
1,8,3,0,0,wc_vn_bellback,1,95000
1,8,3,0,1,wc_vn_snapvine,2,0
1,8,3,0,1,wc_vn_cragstoat,2,0
1,8,3,0,1,wc_vn_cragstoat,2,0
1,8,3,0,1,wc_vn_grandmother_root,2,0
1,8,3,0,1,wc_vn_snapvine,2,0
1,9,0,0,0,wc_vn_bellback,3,129238
1,9,0,0,0,wc_vn_cragstoat,3,173937
1,9,0,0,0,wc_vn_grandmother_root,2,126000
1,9,0,0,0,wc_vn_grandmother_root,2,126000
1,9,0,0,0,wc_vn_cragstoat,2,0
1,9,0,0,0,wc_vn_bellback,1,95000
1,9,0,0,1,wc_vn_grandmother_root,3,0
1,9,0,0,1,wc_vn_cragstoat,3,0
1,9,0,0,1,wc_vn_bellback,3,0
1,9,0,0,1,wc_vn_snapvine,1,0
1,9,0,0,1,wc_vn_bellback,1,0
1,9,0,0,1,wc_vn_cragstoat,1,0
1,9,1,0,0,wc_vn_cragstoat,2,0
1,9,1,0,0,wc_vn_snapvine,2,0
1,9,1,0,0,wc_vn_bellback,3,0
1,9,1,0,0,wc_vn_snapvine,1,0
1,9,1,0,0,wc_vn_cragstoat,2,0
1,9,1,0,0,wc_vn_cragstoat,1,0
1,9,1,0,1,wc_vn_cragstoat,3,110085
1,9,1,0,1,wc_vn_grandmother_root,3,226800
1,9,1,0,1,wc_vn_bellback,2,93486
1,9,1,0,1,wc_vn_snapvine,2,126000
1,9,1,0,1,wc_vn_snapvine,1,70000
1,9,1,0,1,wc_vn_bellback,2,150000
1,9,2,0,0,wc_vn_cragstoat,3,143272
1,9,2,0,0,wc_vn_grandmother_root,2,126000
1,9,2,0,0,wc_vn_bellback,3,285221
1,9,2,0,0,wc_vn_prism_organ,1,80000
1,9,2,0,0,wc_vn_grandmother_root,1,31176
1,9,2,0,0,wc_vn_grandmother_root,1,0
1,9,2,0,1,wc_vn_grandmother_root,2,0
1,9,2,0,1,wc_vn_snapvine,2,0
1,9,2,0,1,wc_vn_cragstoat,2,0
1,9,2,0,1,wc_vn_cragstoat,2,0
1,9,2,0,1,wc_vn_grandmother_root,2,0
1,9,2,0,1,wc_vn_snapvine,2,0
1,9,3,0,0,wc_vn_cragstoat,3,0
1,9,3,0,0,wc_vn_bellback,3,0
1,9,3,0,0,wc_vn_prism_organ,1,80000
1,9,3,0,0,wc_vn_grandmother_root,3,0
1,9,3,0,0,wc_vn_bellback,2,0
1,9,3,0,0,wc_vn_cragstoat,2,88460
1,9,3,0,1,wc_vn_bellback,3,0
1,9,3,0,1,wc_vn_grandmother_root,3,0
1,9,3,0,1,wc_vn_cragstoat,3,0
1,9,3,0,1,wc_vn_bellback,1,0
1,9,3,0,1,wc_vn_bellback,1,0
1,9,3,0,1,wc_vn_snapvine,1,0
1,10,0,0,0,wc_vn_bellback,3,300393
1,10,0,0,0,wc_vn_cragstoat,3,210600
1,10,0,0,0,wc_vn_grandmother_root,3,226800
1,10,0,0,0,wc_vn_cragstoat,2,117000
1,10,0,0,0,wc_vn_bellback,1,59349
1,10,0,0,0,wc_vn_bellback,1,95000
1,10,0,0,1,wc_vn_n_slate_ram,1,0
1,10,0,0,1,wc_vn_n_glass_moth,1,0
1,10,0,0,1,wc_vn_n_root_sentinel,1,0
1,10,1,0,0,wc_vn_cragstoat,3,186688
1,10,1,0,0,wc_vn_snapvine,2,126000
1,10,1,0,0,wc_vn_bellback,3,307800
1,10,1,0,0,wc_vn_snapvine,1,58913
1,10,1,0,0,wc_vn_bellback,2,126558
1,10,1,0,0,wc_vn_prism_organ,1,80000
1,10,1,0,1,wc_vn_n_slate_ram,1,0
1,10,1,0,1,wc_vn_n_glass_moth,1,0
1,10,1,0,1,wc_vn_n_root_sentinel,1,0
1,10,2,0,0,wc_vn_cragstoat,3,210600
1,10,2,0,0,wc_vn_grandmother_root,2,126000
1,10,2,0,0,wc_vn_bellback,3,302707
1,10,2,0,0,wc_vn_cragstoat,2,117000
1,10,2,0,0,wc_vn_grandmother_root,2,109636
1,10,2,0,0,wc_vn_grandmother_root,1,60909
1,10,2,0,1,wc_vn_n_slate_ram,1,0
1,10,2,0,1,wc_vn_n_glass_moth,1,0
1,10,2,0,1,wc_vn_n_root_sentinel,1,0
1,10,3,0,0,wc_vn_cragstoat,3,210600
1,10,3,0,0,wc_vn_grandmother_root,3,226800
1,10,3,0,0,wc_vn_bellback,3,292521
1,10,3,0,0,wc_vn_snapvine,2,126000
1,10,3,0,0,wc_vn_snapvine,1,70000
1,10,3,0,0,wc_vn_cragstoat,1,35780
1,10,3,0,1,wc_vn_n_slate_ram,1,0
1,10,3,0,1,wc_vn_n_glass_moth,1,0
1,10,3,0,1,wc_vn_n_root_sentinel,1,0
1,10,4,0,0,wc_vn_grandmother_root,3,226800
1,10,4,0,0,wc_vn_cragstoat,3,210600
1,10,4,0,0,wc_vn_bellback,3,307800
1,10,4,0,0,wc_vn_snapvine,2,126000
1,10,4,0,0,wc_vn_bellback,1,85555
1,10,4,0,0,wc_vn_cragstoat,2,107270
1,10,4,0,1,wc_vn_n_slate_ram,1,0
1,10,4,0,1,wc_vn_n_glass_moth,1,0
1,10,4,0,1,wc_vn_n_root_sentinel,1,0
1,10,5,0,0,wc_vn_snapvine,2,126000
1,10,5,0,0,wc_vn_cragstoat,2,117000
1,10,5,0,0,wc_vn_cragstoat,2,104216
1,10,5,0,0,wc_vn_bellback,3,307800
1,10,5,0,0,wc_vn_grandmother_root,2,126000
1,10,5,0,0,wc_vn_snapvine,2,108868
1,10,5,0,1,wc_vn_n_slate_ram,1,0
1,10,5,0,1,wc_vn_n_glass_moth,1,0
1,10,5,0,1,wc_vn_n_root_sentinel,1,0
1,10,6,0,0,wc_vn_cragstoat,3,210600
1,10,6,0,0,wc_vn_bellback,3,302707
1,10,6,0,0,wc_vn_prism_organ,1,80000
1,10,6,0,0,wc_vn_grandmother_root,3,226800
1,10,6,0,0,wc_vn_bellback,2,171000
1,10,6,0,0,wc_vn_cragstoat,2,103956
1,10,6,0,1,wc_vn_n_slate_ram,1,0
1,10,6,0,1,wc_vn_n_glass_moth,1,0
1,10,6,0,1,wc_vn_n_root_sentinel,1,0
1,10,7,0,0,wc_vn_bellback,3,307800
1,10,7,0,0,wc_vn_grandmother_root,3,226800
1,10,7,0,0,wc_vn_cragstoat,3,210600
1,10,7,0,0,wc_vn_cragstoat,2,117000
1,10,7,0,0,wc_vn_bellback,2,137757
1,10,7,0,0,wc_vn_snapvine,2,126000
1,10,7,0,1,wc_vn_n_slate_ram,1,0
1,10,7,0,1,wc_vn_n_glass_moth,1,0
1,10,7,0,1,wc_vn_n_root_sentinel,1,0
1,11,0,0,0,wc_vn_bellback,3,0
1,11,0,0,0,wc_vn_cragstoat,3,0
1,11,0,0,0,wc_vn_grandmother_root,3,0
1,11,0,0,0,wc_vn_cragstoat,2,0
1,11,0,0,0,wc_vn_bellback,1,0
1,11,0,0,0,wc_vn_grandmother_root,2,0
1,11,0,0,1,wc_vn_bellback,3,89430
1,11,0,0,1,wc_vn_grandmother_root,3,0
1,11,0,0,1,wc_vn_cragstoat,3,210600
1,11,0,0,1,wc_vn_cragstoat,2,0
1,11,0,0,1,wc_vn_bellback,2,171000
1,11,0,0,1,wc_vn_snapvine,2,126000
1,11,1,0,0,wc_vn_cragstoat,3,0
1,11,1,0,0,wc_vn_snapvine,2,30783
1,11,1,0,0,wc_vn_bellback,3,139272
1,11,1,0,0,wc_vn_snapvine,2,2032
1,11,1,0,0,wc_vn_bellback,2,0
1,11,1,0,0,wc_vn_prism_organ,1,23750
1,11,1,0,1,wc_vn_snapvine,2,0
1,11,1,0,1,wc_vn_cragstoat,2,0
1,11,1,0,1,wc_vn_cragstoat,2,0
1,11,1,0,1,wc_vn_bellback,3,0
1,11,1,0,1,wc_vn_grandmother_root,2,0
1,11,1,0,1,wc_vn_snapvine,2,0
1,11,2,0,0,wc_vn_cragstoat,3,153370
1,11,2,0,0,wc_vn_grandmother_root,3,226800
1,11,2,0,0,wc_vn_bellback,3,0
1,11,2,0,0,wc_vn_prism_organ,1,76250
1,11,2,0,0,wc_vn_cragstoat,2,117000
1,11,2,0,0,wc_vn_bellback,2,82699
1,11,2,0,1,wc_vn_cragstoat,3,0
1,11,2,0,1,wc_vn_bellback,3,0
1,11,2,0,1,wc_vn_grandmother_root,3,0
1,11,2,0,1,wc_vn_bellback,2,0
1,11,2,0,1,wc_vn_cragstoat,2,0
1,11,2,0,1,wc_vn_cragstoat,2,0
1,11,3,0,0,wc_vn_cragstoat,3,0
1,11,3,0,0,wc_vn_grandmother_root,3,0
1,11,3,0,0,wc_vn_bellback,3,0
