seed,round,seat,health,gold,damage,wins,placement,settlement_id,pre_hash,post_hash
3,3,5,48,1,7,1,0,16294208416658607535,17927844456016011838,9094469811080075616
3,3,6,51,3,5,1,0,16294208416658607535,17927844456016011838,9094469811080075616
3,3,7,60,1,0,3,0,16294208416658607535,17927844456016011838,9094469811080075616
3,4,0,55,2,0,3,0,7191089600892374487,15867988855465786268,13149056216855229562
3,4,1,60,2,0,4,0,7191089600892374487,15867988855465786268,13149056216855229562
3,4,2,37,4,7,0,0,7191089600892374487,15867988855465786268,13149056216855229562
3,4,3,51,0,0,2,0,7191089600892374487,15867988855465786268,13149056216855229562
3,4,4,50,0,0,2,0,7191089600892374487,15867988855465786268,13149056216855229562
3,4,5,42,6,6,1,0,7191089600892374487,15867988855465786268,13149056216855229562
3,4,6,48,4,3,1,0,7191089600892374487,15867988855465786268,13149056216855229562
3,4,7,57,3,3,3,0,7191089600892374487,15867988855465786268,13149056216855229562
3,5,0,50,8,5,3,0,13647215125184110592,1335884912531857498,10745495794229575144
3,5,1,60,2,0,5,0,13647215125184110592,1335884912531857498,10745495794229575144
3,5,2,31,10,6,0,0,13647215125184110592,1335884912531857498,10745495794229575144
3,5,3,51,0,0,3,0,13647215125184110592,1335884912531857498,10745495794229575144
3,5,4,45,2,5,2,0,13647215125184110592,1335884912531857498,10745495794229575144
3,5,5,37,7,5,1,0,13647215125184110592,1335884912531857498,10745495794229575144
3,5,6,48,6,0,2,0,13647215125184110592,1335884912531857498,10745495794229575144
3,5,7,57,4,0,4,0,13647215125184110592,1335884912531857498,10745495794229575144
3,6,0,46,11,4,3,0,7134611160154358618,9329137862910779488,17004880050500623900
3,6,1,60,10,0,6,0,7134611160154358618,9329137862910779488,17004880050500623900
3,6,2,26,11,5,0,0,7134611160154358618,9329137862910779488,17004880050500623900
3,6,3,46,5,5,3,0,7134611160154358618,9329137862910779488,17004880050500623900
3,6,4,40,0,5,2,0,7134611160154358618,9329137862910779488,17004880050500623900
3,6,5,37,8,0,2,0,7134611160154358618,9329137862910779488,17004880050500623900
3,6,6,48,5,0,3,0,7134611160154358618,9329137862910779488,17004880050500623900
3,6,7,57,10,0,5,0,7134611160154358618,9329137862910779488,17004880050500623900
3,7,0,46,10,0,4,0,7958955049054603978,7570406488510180639,14887767557252719815
3,7,1,60,11,0,7,0,7958955049054603978,7570406488510180639,14887767557252719815
3,7,2,16,10,10,0,0,7958955049054603978,7570406488510180639,14887767557252719815
3,7,3,36,1,10,3,0,7958955049054603978,7570406488510180639,14887767557252719815
3,7,4,32,1,8,2,0,7958955049054603978,7570406488510180639,14887767557252719815
3,7,5,30,9,7,2,0,7958955049054603978,7570406488510180639,14887767557252719815
3,7,6,48,1,0,4,0,7958955049054603978,7570406488510180639,14887767557252719815
3,7,7,57,5,0,6,0,7958955049054603978,7570406488510180639,14887767557252719815
3,8,0,46,11,0,5,0,5833679380957638813,12490716054062264170,4424592662526940232
3,8,1,60,11,0,8,0,5833679380957638813,12490716054062264170,4424592662526940232
3,8,2,9,10,7,0,0,5833679380957638813,12490716054062264170,4424592662526940232
3,8,3,28,6,8,3,0,5833679380957638813,12490716054062264170,4424592662526940232
3,8,4,23,2,9,2,0,5833679380957638813,12490716054062264170,4424592662526940232
3,8,5,30,10,0,3,0,5833679380957638813,12490716054062264170,4424592662526940232
3,8,6,42,7,6,4,0,5833679380957638813,12490716054062264170,4424592662526940232
3,8,7,57,10,0,7,0,5833679380957638813,12490716054062264170,4424592662526940232
3,9,0,46,11,0,6,0,614480483733483466,7748430313224352680,18002080738198290975
3,9,1,60,15,0,9,0,614480483733483466,7748430313224352680,18002080738198290975
3,9,2,3,10,6,0,0,614480483733483466,7748430313224352680,18002080738198290975
3,9,3,28,5,0,4,0,614480483733483466,7748430313224352680,18002080738198290975
3,9,4,17,7,6,2,0,614480483733483466,7748430313224352680,18002080738198290975
3,9,5,22,10,8,3,0,614480483733483466,7748430313224352680,18002080738198290975
3,9,6,34,6,8,4,0,614480483733483466,7748430313224352680,18002080738198290975
3,9,7,57,7,0,8,0,614480483733483466,7748430313224352680,18002080738198290975
3,10,0,46,10,0,7,0,12587370737594032228,18207073895999510831,3292016827755192323
3,10,1,53,22,7,9,0,12587370737594032228,18207073895999510831,3292016827755192323
3,10,2,0,3,9,0,8,12587370737594032228,18207073895999510831,3292016827755192323
3,10,3,28,7,0,5,0,12587370737594032228,18207073895999510831,3292016827755192323
3,10,4,9,12,8,2,0,12587370737594032228,18207073895999510831,3292016827755192323
3,10,5,14,11,8,3,0,12587370737594032228,18207073895999510831,3292016827755192323
3,10,6,34,11,0,5,0,12587370737594032228,18207073895999510831,3292016827755192323
3,10,7,57,12,0,9,0,12587370737594032228,18207073895999510831,3292016827755192323
3,11,0,46,10,0,8,0,11409396526365357622,9599676507778810499,10654228379307612728
3,11,1,53,21,0,10,0,11409396526365357622,9599676507778810499,10654228379307612728
3,11,2,0,3,0,0,8,11409396526365357622,9599676507778810499,10654228379307612728
3,11,3,28,10,0,6,0,11409396526365357622,9599676507778810499,10654228379307612728
3,11,4,2,15,7,2,0,11409396526365357622,9599676507778810499,10654228379307612728
3,11,5,6,10,8,3,0,11409396526365357622,9599676507778810499,10654228379307612728
3,11,6,26,11,8,5,0,11409396526365357622,9599676507778810499,10654228379307612728
3,11,7,57,15,0,10,0,11409396526365357622,9599676507778810499,10654228379307612728
3,12,0,46,10,0,9,0,9753551079159975941,6515385681912922113,7090967192228336291
3,12,1,48,25,5,10,0,9753551079159975941,6515385681912922113,7090967192228336291
3,12,2,0,3,0,0,8,9753551079159975941,6515385681912922113,7090967192228336291
3,12,3,28,17,0,7,0,9753551079159975941,6515385681912922113,7090967192228336291
3,12,4,0,21,7,2,7,9753551079159975941,6515385681912922113,7090967192228336291
3,12,5,0,16,9,3,6,9753551079159975941,6515385681912922113,7090967192228336291
3,12,6,26,17,0,6,0,9753551079159975941,6515385681912922113,7090967192228336291
3,12,7,57,24,0,11,0,9753551079159975941,6515385681912922113,7090967192228336291
3,13,0,46,10,0,10,0,7685909621375755838,17671050301123942457,1618770903367422941
3,13,1,48,32,0,11,0,7685909621375755838,17671050301123942457,1618770903367422941
3,13,2,0,3,0,0,8,7685909621375755838,17671050301123942457,1618770903367422941
3,13,3,28,24,0,8,0,7685909621375755838,17671050301123942457,1618770903367422941
3,13,4,0,21,0,2,7,7685909621375755838,17671050301123942457,1618770903367422941
3,13,5,0,16,0,3,6,7685909621375755838,17671050301123942457,1618770903367422941
3,13,6,17,22,9,6,0,7685909621375755838,17671050301123942457,1618770903367422941
3,13,7,50,32,7,11,0,7685909621375755838,17671050301123942457,1618770903367422941
3,14,0,46,13,0,11,0,14180207640020093695,7259343520009975165,15703509834431837662
3,14,1,40,41,8,11,0,14180207640020093695,7259343520009975165,15703509834431837662
3,14,2,0,3,0,0,8,14180207640020093695,7259343520009975165,15703509834431837662
3,14,3,28,30,0,9,0,14180207640020093695,7259343520009975165,15703509834431837662
3,14,4,0,21,0,2,7,14180207640020093695,7259343520009975165,15703509834431837662
3,14,5,0,16,0,3,6,14180207640020093695,7259343520009975165,15703509834431837662
3,14,6,7,29,10,6,0,14180207640020093695,7259343520009975165,15703509834431837662
3,14,7,41,37,9,11,0,14180207640020093695,7259343520009975165,15703509834431837662
3,15,0,46,20,0,12,0,10682531704454680323,4964290242467484770,3486326906990458212
3,15,1,31,49,9,11,0,10682531704454680323,4964290242467484770,3486326906990458212
3,15,2,0,3,0,0,8,10682531704454680323,4964290242467484770,3486326906990458212
3,15,3,28,39,0,10,0,10682531704454680323,4964290242467484770,3486326906990458212
3,15,4,0,21,0,2,7,10682531704454680323,4964290242467484770,3486326906990458212
3,15,5,0,16,0,3,6,10682531704454680323,4964290242467484770,3486326906990458212
3,15,6,7,36,0,7,0,10682531704454680323,4964290242467484770,3486326906990458212
3,15,7,33,41,8,11,0,10682531704454680323,4964290242467484770,3486326906990458212
3,16,0,46,24,0,13,0,13564971763896621636,11171986947195543824,14804721537720225171
3,16,1,23,57,8,11,0,13564971763896621636,11171986947195543824,14804721537720225171
3,16,2,0,3,0,0,8,13564971763896621636,11171986947195543824,14804721537720225171
3,16,3,28,48,0,11,0,13564971763896621636,11171986947195543824,14804721537720225171
3,16,4,0,21,0,2,7,13564971763896621636,11171986947195543824,14804721537720225171
3,16,5,0,16,0,3,6,13564971763896621636,11171986947195543824,14804721537720225171
3,16,6,0,45,8,7,5,13564971763896621636,11171986947195543824,14804721537720225171
3,16,7,22,49,11,11,0,13564971763896621636,11171986947195543824,14804721537720225171
3,17,0,46,32,0,14,0,1234184003990712370,9558623956044829314,2261211681919708797
3,17,1,23,65,0,12,0,1234184003990712370,9558623956044829314,2261211681919708797
3,17,2,0,3,0,0,8,1234184003990712370,9558623956044829314,2261211681919708797
3,17,3,19,57,9,11,0,1234184003990712370,9558623956044829314,2261211681919708797
3,17,4,0,21,0,2,7,1234184003990712370,9558623956044829314,2261211681919708797
3,17,5,0,16,0,3,6,1234184003990712370,9558623956044829314,2261211681919708797
3,17,6,0,45,0,7,5,1234184003990712370,9558623956044829314,2261211681919708797
3,17,7,14,57,8,11,0,1234184003990712370,9558623956044829314,2261211681919708797
3,18,0,46,41,0,15,0,9260656408219841379,18181801191457517413,4632724323743917906
3,18,1,23,71,0,13,0,9260656408219841379,18181801191457517413,4632724323743917906
3,18,2,0,3,0,0,8,9260656408219841379,18181801191457517413,4632724323743917906
3,18,3,11,65,8,11,0,9260656408219841379,18181801191457517413,4632724323743917906
3,18,4,0,21,0,2,7,9260656408219841379,18181801191457517413,4632724323743917906
3,18,5,0,16,0,3,6,9260656408219841379,18181801191457517413,4632724323743917906
3,18,6,0,45,0,7,5,9260656408219841379,18181801191457517413,4632724323743917906
3,18,7,4,65,10,11,0,9260656408219841379,18181801191457517413,4632724323743917906
3,19,0,46,50,0,16,0,6764836397866521095,17771512004115272020,3375326061952756896
3,19,1,15,80,8,13,0,6764836397866521095,17771512004115272020,3375326061952756896
3,19,2,0,3,0,0,8,6764836397866521095,17771512004115272020,3375326061952756896
3,19,3,1,70,10,11,0,6764836397866521095,17771512004115272020,3375326061952756896
3,19,4,0,21,0,2,7,6764836397866521095,17771512004115272020,3375326061952756896
3,19,5,0,16,0,3,6,6764836397866521095,17771512004115272020,3375326061952756896
3,19,6,0,45,0,7,5,6764836397866521095,17771512004115272020,3375326061952756896
3,19,7,4,73,0,12,0,6764836397866521095,17771512004115272020,3375326061952756896
3,20,0,46,54,0,17,0,16778118630780010966,4521867826856823413,12325007032822636830
3,20,1,4,88,11,13,0,16778118630780010966,4521867826856823413,12325007032822636830
3,20,2,0,3,0,0,8,16778118630780010966,4521867826856823413,12325007032822636830
3,20,3,0,75,7,11,4,16778118630780010966,4521867826856823413,12325007032822636830
3,20,4,0,21,0,2,7,16778118630780010966,4521867826856823413,12325007032822636830
3,20,5,0,16,0,3,6,16778118630780010966,4521867826856823413,12325007032822636830
3,20,6,0,45,0,7,5,16778118630780010966,4521867826856823413,12325007032822636830
3,20,7,4,82,0,13,0,16778118630780010966,4521867826856823413,12325007032822636830
3,21,0,46,63,0,18,0,14415425345905102346,16879457394531565648,3304010310543751700
3,21,1,0,96,8,13,3,14415425345905102346,16879457394531565648,3304010310543751700
3,21,2,0,3,0,0,8,14415425345905102346,16879457394531565648,3304010310543751700
3,21,3,0,75,0,11,4,14415425345905102346,16879457394531565648,3304010310543751700
3,21,4,0,21,0,2,7,14415425345905102346,16879457394531565648,3304010310543751700
3,21,5,0,16,0,3,6,14415425345905102346,16879457394531565648,3304010310543751700
3,21,6,0,45,0,7,5,14415425345905102346,16879457394531565648,3304010310543751700
3,21,7,4,91,0,14,0,14415425345905102346,16879457394531565648,3304010310543751700
3,22,0,46,72,0,19,1,489215147674969543,9828275007444287365,8572246213570738222
3,22,1,0,96,0,13,3,489215147674969543,9828275007444287365,8572246213570738222
3,22,2,0,3,0,0,8,489215147674969543,9828275007444287365,8572246213570738222
3,22,3,0,75,0,11,4,489215147674969543,9828275007444287365,8572246213570738222
3,22,4,0,21,0,2,7,489215147674969543,9828275007444287365,8572246213570738222
3,22,5,0,16,0,3,6,489215147674969543,9828275007444287365,8572246213570738222
3,22,6,0,45,0,7,5,489215147674969543,9828275007444287365,8572246213570738222
3,22,7,0,100,9,14,2,489215147674969543,9828275007444287365,8572246213570738222
4,1,0,60,1,0,1,0,7134611160154358618,8825437499234068690,2921813446247948454
4,1,1,60,0,0,1,0,7134611160154358618,8825437499234068690,2921813446247948454
4,1,2,58,2,2,0,0,7134611160154358618,8825437499234068690,2921813446247948454
4,1,3,56,1,4,0,0,7134611160154358618,8825437499234068690,2921813446247948454
4,1,4,60,0,0,1,0,7134611160154358618,8825437499234068690,2921813446247948454
4,1,5,56,1,4,0,0,7134611160154358618,8825437499234068690,2921813446247948454
4,1,6,58,1,2,0,0,7134611160154358618,8825437499234068690,2921813446247948454
4,1,7,56,0,4,0,0,7134611160154358618,8825437499234068690,2921813446247948454
4,2,0,57,0,3,1,0,13647215125184110592,1443275295567786888,167307223004778396
4,2,1,55,1,5,1,0,13647215125184110592,1443275295567786888,167307223004778396
4,2,2,58,4,0,1,0,13647215125184110592,1443275295567786888,167307223004778396
4,2,3,56,0,0,1,0,13647215125184110592,1443275295567786888,167307223004778396
4,2,4,60,1,0,2,0,13647215125184110592,1443275295567786888,167307223004778396
4,2,5,56,3,0,1,0,13647215125184110592,1443275295567786888,167307223004778396
4,2,6,54,1,4,0,0,13647215125184110592,1443275295567786888,167307223004778396
4,2,7,51,3,5,0,0,13647215125184110592,1443275295567786888,167307223004778396
4,3,0,54,0,3,1,0,7191089600892374487,1372078407817538615,5991099276944748126
4,3,1,55,0,0,2,0,7191089600892374487,1372078407817538615,5991099276944748126
4,3,2,55,3,3,1,0,7191089600892374487,1372078407817538615,5991099276944748126
4,3,3,52,0,4,1,0,7191089600892374487,1372078407817538615,5991099276944748126
4,3,4,60,0,0,3,0,7191089600892374487,1372078407817538615,5991099276944748126
4,3,5,56,3,0,2,0,7191089600892374487,1372078407817538615,5991099276944748126
4,3,6,54,0,0,1,0,7191089600892374487,1372078407817538615,5991099276944748126
4,3,7,45,0,6,0,0,7191089600892374487,1372078407817538615,5991099276944748126
4,4,0,49,2,5,1,0,16294208416658607535,3098282338994084188,14717742485318830713
4,4,1,55,4,0,3,0,16294208416658607535,3098282338994084188,14717742485318830713
4,4,2,50,5,5,1,0,16294208416658607535,3098282338994084188,14717742485318830713
4,4,3,52,2,0,2,0,16294208416658607535,3098282338994084188,14717742485318830713
4,4,4,60,0,0,4,0,16294208416658607535,3098282338994084188,14717742485318830713
4,4,5,53,9,3,2,0,16294208416658607535,3098282338994084188,14717742485318830713
4,4,6,49,5,5,1,0,16294208416658607535,3098282338994084188,14717742485318830713
4,4,7,45,0,0,1,0,16294208416658607535,3098282338994084188,14717742485318830713
4,5,0,45,4,4,1,0,10451216379200822465,11422194926231246551,5303060854444145919
4,5,1,55,4,0,4,0,10451216379200822465,11422194926231246551,5303060854444145919
4,5,2,44,10,6,1,0,10451216379200822465,11422194926231246551,5303060854444145919
4,5,3,52,1,0,3,0,10451216379200822465,11422194926231246551,5303060854444145919
4,5,4,60,0,0,5,0,10451216379200822465,11422194926231246551,5303060854444145919
4,5,5,47,10,6,2,0,10451216379200822465,11422194926231246551,5303060854444145919
4,5,6,42,10,7,1,0,10451216379200822465,11422194926231246551,5303060854444145919
4,5,7,45,0,0,2,0,10451216379200822465,11422194926231246551,5303060854444145919
4,6,0,40,3,5,1,0,10905525725756348110,3998590385508687200,5702573945349291690
4,6,1,55,10,0,5,0,10905525725756348110,3998590385508687200,5702573945349291690
4,6,2,38,10,6,1,0,10905525725756348110,3998590385508687200,5702573945349291690
4,6,3,52,3,0,4,0,10905525725756348110,3998590385508687200,5702573945349291690
4,6,4,60,0,0,6,0,10905525725756348110,3998590385508687200,5702573945349291690
4,6,5,47,10,0,3,0,10905525725756348110,3998590385508687200,5702573945349291690
4,6,6,35,10,7,1,0,10905525725756348110,3998590385508687200,5702573945349291690
4,6,7,40,3,5,2,0,10905525725756348110,3998590385508687200,5702573945349291690
4,7,0,32,0,8,1,0,2092789425003139053,9663406864989633645,10769067536726939574
4,7,1,55,3,0,6,0,2092789425003139053,9663406864989633645,10769067536726939574
4,7,2,30,10,8,1,0,2092789425003139053,9663406864989633645,10769067536726939574
4,7,3,45,0,7,4,0,2092789425003139053,9663406864989633645,10769067536726939574
4,7,4,60,0,0,7,0,2092789425003139053,9663406864989633645,10769067536726939574
4,7,5,47,11,0,4,0,2092789425003139053,9663406864989633645,10769067536726939574
4,7,6,25,10,10,1,0,2092789425003139053,9663406864989633645,10769067536726939574
4,7,7,40,0,0,3,0,2092789425003139053,9663406864989633645,10769067536726939574
4,8,0,32,2,0,2,0,10682531704454680323,4043964387185504425,4922000074786036447
4,8,1,55,7,0,7,0,10682531704454680323,4043964387185504425,4922000074786036447
4,8,2,21,10,9,1,0,10682531704454680323,4043964387185504425,4922000074786036447
4,8,3,37,2,8,4,0,10682531704454680323,4043964387185504425,4922000074786036447
4,8,4,60,1,0,8,0,10682531704454680323,4043964387185504425,4922000074786036447
4,8,5,47,11,0,5,0,10682531704454680323,4043964387185504425,4922000074786036447
4,8,6,15,11,10,1,0,10682531704454680323,4043964387185504425,4922000074786036447
