seed,round,definition,star,effect,events
1,17,wc_u_dwarf_guardian,2,3,9
1,17,wc_u_dwarf_warrior,1,0,3
1,17,wc_u_halfling_ranger,2,5,4
1,17,wc_u_halfling_rogue,2,3,4
1,17,wc_u_halfling_warrior,2,2,4
1,17,wc_u_human_guardian,1,2,4
1,17,wc_u_human_guardian,2,2,4
1,17,wc_u_human_priest,2,1,2
1,17,wc_u_orc_guardian,2,2,6
1,17,wc_u_orc_warrior,2,5,4
1,17,wc_u_dwarf_guardian,1,3,3
1,17,wc_u_dwarf_guardian,2,3,5
1,17,wc_u_dwarf_ranger,1,0,6
1,17,wc_u_halfling_mage,2,0,4
1,17,wc_u_halfling_ranger,2,5,9
1,17,wc_u_halfling_warrior,2,2,7
1,17,wc_u_human_guardian,2,2,4
1,17,wc_u_human_warrior,1,0,2
1,17,wc_u_orc_guardian,2,2,6
1,18,wc_u_dwarf_guardian,1,3,4
1,18,wc_u_dwarf_ranger,1,0,4
1,18,wc_u_elf_ranger,2,4,1
1,18,wc_u_halfling_mage,2,0,5
1,18,wc_u_halfling_ranger,2,5,7
1,18,wc_u_halfling_warrior,2,2,4
1,18,wc_u_human_guardian,2,2,2
1,18,wc_u_human_warrior,1,0,2
1,18,wc_u_orc_warrior,2,5,4
1,18,wc_u_dwarf_guardian,2,3,9
1,18,wc_u_dwarf_warrior,2,0,8
1,18,wc_u_halfling_mage,2,0,7
1,18,wc_u_halfling_ranger,2,5,5
1,18,wc_u_halfling_warrior,2,2,13
1,18,wc_u_human_guardian,2,2,5
1,18,wc_u_human_warrior,1,0,1
1,18,wc_u_orc_guardian,2,2,3
1,18,wc_u_dragonkin_guardian,2,2,4
1,18,wc_u_dwarf_guardian,1,3,4
1,18,wc_u_dwarf_guardian,2,3,4
1,18,wc_u_dwarf_warrior,1,0,8
1,18,wc_u_halfling_mage,2,0,11
1,18,wc_u_halfling_warrior,2,2,2
1,18,wc_u_human_guardian,2,2,7
1,18,wc_u_orc_guardian,2,2,5
1,18,wc_u_orc_mage,1,0,11
1,18,wc_u_orc_warrior,1,5,1
1,18,wc_u_orc_warrior,2,5,1
1,19,wc_u_dwarf_guardian,2,3,3
1,19,wc_u_dwarf_warrior,2,0,4
1,19,wc_u_elf_ranger,2,4,2
1,19,wc_u_halfling_mage,2,0,4
1,19,wc_u_halfling_ranger,2,5,3
1,19,wc_u_halfling_warrior,2,2,7
1,19,wc_u_human_guardian,2,2,1
1,19,wc_u_orc_warrior,2,5,5
1,19,wc_u_dragonkin_guardian,2,2,5
1,19,wc_u_dwarf_guardian,1,3,7
1,19,wc_u_dwarf_guardian,2,3,4
1,19,wc_u_dwarf_ranger,1,0,5
1,19,wc_u_halfling_mage,2,0,3
1,19,wc_u_halfling_ranger,2,5,5
1,19,wc_u_halfling_warrior,2,2,5
1,19,wc_u_human_guardian,2,2,7
1,19,wc_u_human_warrior,1,0,4
1,19,wc_u_orc_guardian,2,2,5
1,19,wc_u_orc_warrior,2,5,2
1,19,wc_u_dwarf_guardian,1,3,4
1,19,wc_u_dwarf_guardian,2,3,4
1,19,wc_u_dwarf_warrior,1,0,4
1,19,wc_u_halfling_mage,2,0,8
1,19,wc_u_halfling_ranger,2,5,4
1,19,wc_u_halfling_warrior,2,2,6
1,19,wc_u_human_guardian,2,2,5
1,19,wc_u_orc_guardian,2,2,7
1,19,wc_u_orc_mage,1,0,9
1,19,wc_u_orc_warrior,1,5,1
1,20,wc_n_stoneback,1,2,2
1,20,wc_n_warden,1,0,6
1,20,wc_u_elf_ranger,2,4,1
1,20,wc_u_halfling_ranger,2,5,3
1,20,wc_u_halfling_warrior,2,2,2
1,20,wc_u_human_guardian,2,2,1
1,20,wc_u_orc_warrior,2,5,4
1,20,wc_n_stoneback,1,2,1
1,20,wc_n_warden,1,0,7
1,20,wc_u_dwarf_guardian,2,3,1
1,20,wc_u_dwarf_warrior,2,0,2
1,20,wc_u_halfling_mage,2,0,3
1,20,wc_u_halfling_warrior,2,2,5
1,20,wc_n_stoneback,1,2,1
1,20,wc_n_warden,1,0,4
1,20,wc_u_dwarf_guardian,1,3,1
1,20,wc_u_dwarf_ranger,1,0,4
1,20,wc_u_halfling_mage,2,0,3
1,20,wc_u_halfling_ranger,2,5,3
1,20,wc_u_human_guardian,2,2,3
1,20,wc_u_human_warrior,1,0,2
1,20,wc_n_stoneback,1,2,4
1,20,wc_n_warden,1,0,6
1,20,wc_u_dragonkin_guardian,2,2,3
1,20,wc_u_dwarf_guardian,2,3,3
1,20,wc_u_halfling_warrior,2,2,1
1,20,wc_u_human_guardian,2,2,4
1,20,wc_u_orc_guardian,2,2,4
1,20,wc_u_orc_warrior,2,5,4
1,20,wc_n_stoneback,1,2,1
1,20,wc_n_warden,1,0,7
1,20,wc_u_dwarf_guardian,2,3,1
1,20,wc_u_halfling_ranger,2,5,4
1,20,wc_u_halfling_warrior,2,2,5
1,20,wc_u_human_guardian,2,2,2
1,20,wc_u_orc_guardian,2,2,5
1,21,wc_u_dragonkin_guardian,2,2,2
1,21,wc_u_dragonkin_ranger,2,0,5
1,21,wc_u_dwarf_guardian,2,3,6
1,21,wc_u_elf_ranger,2,4,2
1,21,wc_u_halfling_warrior,2,2,8
1,21,wc_u_human_guardian,2,2,6
1,21,wc_u_orc_guardian,2,2,3
1,21,wc_u_orc_warrior,2,5,7
1,21,wc_u_dragonkin_ranger,2,0,5
1,21,wc_u_dwarf_guardian,2,3,6
1,21,wc_u_elf_ranger,2,4,1
1,21,wc_u_halfling_ranger,2,5,5
1,21,wc_u_halfling_warrior,2,2,10
1,21,wc_u_human_guardian,2,2,3
1,21,wc_u_orc_guardian,2,2,5
1,21,wc_u_orc_warrior,2,5,4
1,21,wc_u_dwarf_guardian,1,3,2
1,21,wc_u_dwarf_guardian,2,3,2
1,21,wc_u_dwarf_ranger,1,0,4
1,21,wc_u_dwarf_warrior,2,0,5
1,21,wc_u_halfling_mage,2,0,9
1,21,wc_u_halfling_ranger,2,5,3
1,21,wc_u_halfling_warrior,2,2,8
1,21,wc_u_human_guardian,2,2,2
1,21,wc_u_human_warrior,1,0,2
1,22,wc_u_dragonkin_ranger,2,0,4
1,22,wc_u_dwarf_guardian,1,3,3
1,22,wc_u_dwarf_ranger,1,0,3
1,22,wc_u_elf_ranger,2,4,1
1,22,wc_u_halfling_mage,2,0,4
1,22,wc_u_halfling_ranger,2,5,3
1,22,wc_u_halfling_warrior,2,2,4
1,22,wc_u_human_guardian,2,2,2
1,22,wc_u_human_warrior,1,0,2
1,22,wc_u_orc_warrior,2,5,5
1,22,wc_u_dragonkin_guardian,2,2,4
1,22,wc_u_dwarf_guardian,2,3,14
1,22,wc_u_dwarf_warrior,2,0,9
1,22,wc_u_halfling_mage,2,0,5
1,22,wc_u_halfling_warrior,2,2,10
1,22,wc_u_human_guardian,2,2,5
1,22,wc_u_orc_guardian,2,2,5
1,22,wc_u_orc_warrior,2,5,2
1,22,wc_u_dwarf_guardian,1,3,3
1,22,wc_u_dwarf_guardian,2,3,4
1,22,wc_u_dwarf_ranger,1,0,5
1,22,wc_u_halfling_mage,2,0,4
1,22,wc_u_halfling_ranger,2,5,8
1,22,wc_u_halfling_warrior,2,2,10
1,22,wc_u_human_guardian,2,2,4
1,22,wc_u_human_warrior,1,0,3
1,22,wc_u_orc_guardian,2,2,9
1,23,wc_u_dragonkin_guardian,2,2,4
1,23,wc_u_dwarf_guardian,1,3,5
1,23,wc_u_dwarf_guardian,2,3,6
1,23,wc_u_halfling_mage,2,0,10
1,23,wc_u_halfling_ranger,2,5,10
1,23,wc_u_halfling_warrior,2,2,1
1,23,wc_u_human_guardian,2,2,6
1,23,wc_u_human_warrior,1,0,5
1,23,wc_u_orc_guardian,2,2,5
1,23,wc_u_orc_warrior,2,5,2
1,23,wc_u_dragonkin_ranger,2,0,4
1,23,wc_u_dwarf_guardian,2,3,1
1,23,wc_u_dwarf_warrior,2,0,4
1,23,wc_u_elf_ranger,2,4,2
1,23,wc_u_halfling_mage,2,0,6
1,23,wc_u_halfling_warrior,2,2,9
1,23,wc_u_human_guardian,2,2,1
1,23,wc_u_human_warrior,1,0,1
1,23,wc_u_orc_warrior,2,5,3
1,23,wc_u_dragonkin_guardian,2,2,4
1,23,wc_u_dwarf_guardian,2,3,20
1,23,wc_u_halfling_ranger,2,5,5
1,23,wc_u_halfling_warrior,2,2,7
1,23,wc_u_human_guardian,2,2,10
1,23,wc_u_orc_guardian,2,2,14
1,23,wc_u_orc_warrior,2,5,4
1,24,wc_u_dragonkin_ranger,2,0,5
1,24,wc_u_dwarf_guardian,2,3,4
1,24,wc_u_elf_ranger,2,4,2
1,24,wc_u_halfling_ranger,2,5,4
1,24,wc_u_halfling_warrior,2,2,9
1,24,wc_u_human_guardian,2,2,2
1,24,wc_u_orc_guardian,2,2,5
1,24,wc_u_orc_warrior,2,5,6
1,24,wc_u_dragonkin_guardian,2,2,2
1,24,wc_u_dragonkin_ranger,2,0,5
1,24,wc_u_dwarf_guardian,2,3,6
1,24,wc_u_elf_ranger,2,4,3
1,24,wc_u_halfling_warrior,2,2,6
1,24,wc_u_human_guardian,2,2,6
1,24,wc_u_orc_guardian,2,2,3
1,24,wc_u_orc_warrior,2,5,11
1,24,wc_u_dwarf_guardian,2,3,2
1,24,wc_u_dwarf_warrior,2,0,2
1,24,wc_u_halfling_mage,2,0,9
1,24,wc_u_halfling_ranger,2,5,3
1,24,wc_u_halfling_warrior,2,2,7
1,24,wc_u_human_guardian,2,2,1
1,24,wc_u_human_warrior,1,0,1
1,24,wc_u_orc_mage,2,0,6
1,25,wc_n_prowler,1,4,4
1,25,wc_n_sentinel,1,3,3
1,25,wc_n_stoneback,1,2,2
1,25,wc_n_wisp,1,0,3
1,25,wc_u_dragonkin_ranger,2,0,4
1,25,wc_u_elf_ranger,2,4,1
1,25,wc_u_halfling_warrior,2,2,2
1,25,wc_u_human_guardian,2,2,1
1,25,wc_u_orc_warrior,2,5,5
1,25,wc_n_prowler,1,4,3
1,25,wc_n_sentinel,1,3,2
1,25,wc_n_stoneback,1,2,2
1,25,wc_n_wisp,1,0,3
1,25,wc_u_halfling_mage,2,0,4
1,25,wc_u_halfling_ranger,2,5,1
1,25,wc_u_halfling_warrior,2,2,3
1,25,wc_u_human_guardian,2,2,1
1,25,wc_u_human_warrior,1,0,2
1,25,wc_u_orc_mage,2,0,5
1,25,wc_n_prowler,1,4,6
1,25,wc_n_sentinel,1,3,7
1,25,wc_n_wisp,1,0,4
1,25,wc_u_dragonkin_guardian,2,2,3
1,25,wc_u_dwarf_guardian,2,3,3
1,25,wc_u_halfling_warrior,2,2,1
1,25,wc_u_human_guardian,2,2,4
1,25,wc_u_orc_guardian,2,2,6
1,25,wc_u_orc_warrior,2,5,2
1,25,wc_n_prowler,1,4,5
1,25,wc_n_sentinel,1,3,6
1,25,wc_n_wisp,1,0,4
1,25,wc_u_dwarf_guardian,2,3,5
1,25,wc_u_halfling_ranger,2,5,4
1,25,wc_u_halfling_warrior,2,2,5
1,25,wc_u_human_guardian,2,2,4
1,25,wc_u_orc_guardian,2,2,7
1,26,wc_u_dragonkin_ranger,2,0,5
1,26,wc_u_elf_ranger,2,4,2
1,26,wc_u_halfling_mage,2,0,3
1,26,wc_u_halfling_ranger,2,5,5
1,26,wc_u_halfling_warrior,2,2,4
1,26,wc_u_human_guardian,2,2,2
1,26,wc_u_human_warrior,1,0,1
1,26,wc_u_orc_mage,2,0,7
1,26,wc_u_orc_warrior,2,5,4
1,26,wc_u_dragonkin_guardian,2,2,2
1,26,wc_u_dwarf_guardian,2,3,18
1,26,wc_u_halfling_mage,2,0,14
1,26,wc_u_halfling_warrior,2,2,11
1,26,wc_u_human_guardian,2,2,10
1,26,wc_u_orc_guardian,2,2,18
1,26,wc_u_orc_warrior,2,5,4
1,27,wc_u_dragonkin_guardian,2,2,4
1,27,wc_u_dragonkin_ranger,2,0,5
1,27,wc_u_dwarf_guardian,2,3,7
1,27,wc_u_elf_ranger,2,4,4
1,27,wc_u_halfling_warrior,2,2,10
1,27,wc_u_human_guardian,2,2,7
1,27,wc_u_orc_guardian,2,2,4
1,27,wc_u_orc_warrior,2,5,7
1,27,wc_u_dragonkin_ranger,2,0,5
1,27,wc_u_dwarf_guardian,2,3,2
1,27,wc_u_elf_ranger,2,4,2
1,27,wc_u_halfling_mage,2,0,5
1,27,wc_u_halfling_warrior,2,2,8
1,27,wc_u_human_guardian,2,2,6
1,27,wc_u_orc_guardian,2,2,3
1,27,wc_u_orc_warrior,2,5,5
1,28,wc_u_dragonkin_guardian,2,2,4
1,28,wc_u_dwarf_guardian,2,3,9
1,28,wc_u_halfling_mage,2,0,10
1,28,wc_u_halfling_warrior,2,2,9
1,28,wc_u_human_guardian,2,2,10
1,28,wc_u_orc_guardian,2,2,14
1,28,wc_u_orc_warrior,2,5,3
1,28,wc_u_dragonkin_guardian,2,2,2
1,28,wc_u_dragonkin_ranger,2,0,5
1,28,wc_u_dwarf_guardian,2,3,3
1,28,wc_u_elf_ranger,2,4,2
1,28,wc_u_halfling_warrior,2,2,8
1,28,wc_u_human_guardian,2,2,6
1,28,wc_u_orc_guardian,2,2,8
1,28,wc_u_orc_warrior,2,5,9
1,29,wc_u_dragonkin_ranger,2,0,5
1,29,wc_u_dwarf_guardian,2,3,4
1,29,wc_u_elf_ranger,2,4,3
1,29,wc_u_halfling_mage,2,0,8
1,29,wc_u_halfling_warrior,2,2,10
1,29,wc_u_human_guardian,2,2,3
1,29,wc_u_orc_guardian,2,2,6
1,29,wc_u_orc_warrior,2,5,5
2,1,wc_u_halfling_rogue,1,3,1
2,1,wc_u_orc_warrior,1,5,1
2,1,wc_u_dwarf_guardian,1,3,1
2,1,wc_u_halfling_ranger,1,5,1
2,1,wc_u_orc_guardian,1,2,2
2,1,wc_u_elf_ranger,1,4,1
2,1,wc_u_human_mage,1,0,1
2,1,wc_u_orc_warrior,1,5,1
2,1,wc_u_elf_ranger,1,4,1
2,1,wc_u_dwarf_guardian,1,3,1
2,1,wc_u_elf_priest,1,5,3
2,1,wc_u_elf_ranger,1,4,1
2,1,wc_u_orc_warrior,1,5,1
2,1,wc_u_elf_ranger,1,4,1
2,1,wc_u_halfling_rogue,1,3,1
2,1,wc_u_elf_ranger,1,4,1
2,1,wc_u_halfling_warrior,1,2,1
2,1,wc_u_dwarf_guardian,1,3,1
2,1,wc_u_halfling_ranger,1,5,1
2,1,wc_u_human_guardian,1,2,2
2,2,wc_u_dragonkin_priest,1,2,1
2,2,wc_u_halfling_rogue,2,3,1
2,2,wc_u_halfling_warrior,1,2,1
2,2,wc_u_orc_warrior,1,5,1
2,2,wc_u_dwarf_warrior,1,0,1
2,2,wc_u_human_guardian,1,2,1
2,2,wc_u_dwarf_priest,1,1,1
2,2,wc_u_dwarf_ranger,1,0,1
2,2,wc_u_human_priest,1,1,1
2,2,wc_u_orc_warrior,1,5,1
2,2,wc_u_dragonkin_ranger,1,0,1
2,2,wc_u_orc_warrior,1,5,1
2,2,wc_u_halfling_mage,1,0,1
2,2,wc_u_orc_mage,1,0,1
2,2,wc_u_orc_warrior,1,5,1
2,2,wc_u_elf_rogue,1,4,1
2,2,wc_u_halfling_warrior,1,2,1
2,2,wc_u_human_guardian,1,2,1
2,2,wc_u_human_warrior,1,0,1
2,2,wc_u_orc_rogue,1,4,1
2,2,wc_u_orc_warrior,1,5,1
2,2,wc_u_dragonkin_guardian,1,2,1
2,2,wc_u_dwarf_guardian,1,3,1
2,2,wc_u_human_guardian,1,2,1
2,2,wc_u_orc_guardian,1,2,2
2,3,wc_n_wisp,1,0,1
2,3,wc_u_halfling_rogue,2,3,1
2,3,wc_u_halfling_warrior,1,2,1
2,3,wc_u_orc_warrior,1,5,1
2,3,wc_n_wisp,1,0,1
2,3,wc_u_dwarf_guardian,2,3,1
2,3,wc_u_dwarf_warrior,1,0,1
2,3,wc_u_human_guardian,1,2,1
2,3,wc_u_orc_guardian,1,2,2
2,3,wc_n_wisp,1,0,1
2,3,wc_u_dwarf_priest,1,1,2
2,3,wc_u_dwarf_ranger,1,0,1
2,3,wc_u_human_guardian,1,2,1
2,3,wc_u_human_priest,1,1,1
2,3,wc_u_orc_warrior,1,5,1
2,3,wc_n_wisp,1,0,1
2,3,wc_u_dwarf_warrior,2,0,1
2,3,wc_u_orc_warrior,1,5,2
2,3,wc_n_wisp,1,0,1
2,3,wc_u_halfling_mage,1,0,1
2,3,wc_u_halfling_warrior,1,2,1
2,3,wc_u_orc_mage,1,0,1
2,3,wc_u_orc_warrior,1,5,1
2,3,wc_n_wisp,1,0,1
2,3,wc_u_elf_rogue,1,4,1
2,3,wc_u_halfling_warrior,1,2,1
2,3,wc_u_human_priest,2,1,1
2,3,wc_n_wisp,1,0,1
2,3,wc_u_human_guardian,1,2,1
2,3,wc_u_orc_rogue,1,4,1
2,3,wc_u_orc_warrior,1,5,1
2,3,wc_n_wisp,1,0,1
2,3,wc_u_dragonkin_guardian,1,2,1
2,3,wc_u_dwarf_guardian,1,3,1
2,3,wc_u_halfling_ranger,2,5,1
2,3,wc_u_human_guardian,1,2,1
2,3,wc_u_orc_guardian,1,2,2
2,4,wc_u_dragonkin_rogue,1,0,3
2,4,wc_u_dwarf_guardian,1,3,4
2,4,wc_u_dwarf_guardian,2,3,5
2,4,wc_u_dwarf_warrior,1,0,3
2,4,wc_u_elf_rogue,1,4,3
2,4,wc_u_halfling_rogue,2,3,2
2,4,wc_u_halfling_warrior,1,2,1
2,4,wc_u_human_warrior,1,0,2
2,4,wc_u_orc_mage,1,0,8
2,4,wc_u_orc_warrior,1,5,1
2,4,wc_u_dwarf_guardian,1,3,2
2,4,wc_u_dwarf_priest,1,1,3
2,4,wc_u_dwarf_ranger,1,0,6
2,4,wc_u_halfling_mage,1,0,7
2,4,wc_u_halfling_warrior,1,2,3
2,4,wc_u_human_guardian,1,2,2
2,4,wc_u_human_priest,1,1,4
2,4,wc_u_orc_mage,1,0,8
2,4,wc_u_orc_warrior,1,5,2
2,4,wc_u_dwarf_guardian,2,3,5
2,4,wc_u_dwarf_warrior,1,0,2
2,4,wc_u_dwarf_warrior,2,0,5
2,4,wc_u_human_guardian,1,2,1
2,4,wc_u_human_warrior,1,0,2
2,4,wc_u_orc_mage,1,0,5
2,4,wc_u_orc_warrior,1,5,3
2,4,wc_u_dragonkin_guardian,1,2,2
2,4,wc_u_dwarf_guardian,1,3,4
2,4,wc_u_elf_rogue,1,4,3
2,4,wc_u_halfling_ranger,2,5,5
2,4,wc_u_halfling_warrior,1,2,5
2,4,wc_u_human_guardian,1,2,3
2,4,wc_u_human_priest,2,1,5
2,4,wc_u_human_warrior,1,0,1
2,4,wc_u_orc_guardian,1,2,4
2,5,wc_n_stoneback,1,2,1
2,5,wc_u_dwarf_guardian,1,3,1
2,5,wc_u_halfling_rogue,2,3,1
2,5,wc_u_halfling_warrior,1,2,1
2,5,wc_u_orc_mage,1,0,3
2,5,wc_u_orc_warrior,1,5,1
2,5,wc_u_dragonkin_rogue,1,0,1
2,5,wc_u_dwarf_guardian,2,3,1
2,5,wc_u_dwarf_warrior,1,0,1
2,5,wc_u_elf_rogue,1,4,1
2,5,wc_u_human_warrior,1,0,1
2,5,wc_n_stoneback,1,2,1
2,5,wc_u_dragonkin_guardian,1,2,2
2,5,wc_u_dragonkin_priest,1,2,2
2,5,wc_u_dwarf_priest,1,1,1
2,5,wc_u_dwarf_ranger,1,0,2
2,5,wc_u_human_guardian,1,2,2
2,5,wc_u_dwarf_guardian,2,3,1
2,5,wc_u_human_warrior,1,0,1
2,5,wc_n_stoneback,1,2,1
2,5,wc_u_halfling_mage,1,0,1
2,5,wc_u_halfling_warrior,1,2,2
2,5,wc_u_human_priest,2,1,1
2,5,wc_u_orc_warrior,1,5,1
2,5,wc_n_stoneback,1,2,1
2,5,wc_u_elf_rogue,1,4,1
2,5,wc_u_human_guardian,1,2,1
2,5,wc_u_human_warrior,1,0,1
2,5,wc_u_orc_guardian,1,2,1
2,5,wc_n_stoneback,1,2,1
2,5,wc_u_dwarf_warrior,1,0,1
2,5,wc_u_human_guardian,1,2,1
2,5,wc_u_human_warrior,1,0,1
2,5,wc_u_orc_rogue,1,4,1
2,5,wc_u_orc_warrior,1,5,1
2,5,wc_u_dragonkin_guardian,1,2,1
2,5,wc_u_dwarf_guardian,2,3,1
2,5,wc_u_halfling_ranger,2,5,2
2,5,wc_u_human_guardian,2,2,2
2,5,wc_u_orc_guardian,1,2,2
2,6,wc_u_dwarf_guardian,1,3,2
2,6,wc_u_dwarf_guardian,2,3,4
2,6,wc_u_dwarf_warrior,2,0,4
2,6,wc_u_elf_ranger,2,4,1
2,6,wc_u_halfling_ranger,2,5,2
2,6,wc_u_halfling_rogue,2,3,1
2,6,wc_u_orc_mage,1,0,6
2,6,wc_u_orc_warrior,1,5,1
2,6,wc_u_dragonkin_guardian,1,2,3
2,6,wc_u_dragonkin_priest,1,2,3
2,6,wc_u_dwarf_guardian,2,3,3
2,6,wc_u_dwarf_priest,1,1,4
2,6,wc_u_dwarf_ranger,1,0,5
2,6,wc_u_dwarf_warrior,1,0,4
2,6,wc_u_elf_rogue,1,4,1
2,6,wc_u_human_guardian,1,2,1
2,6,wc_u_human_guardian,2,2,4
2,6,wc_u_human_warrior,1,0,4
2,6,wc_u_dwarf_guardian,1,3,2
2,6,wc_u_dwarf_warrior,1,0,9
2,6,wc_u_elf_ranger,2,4,1
2,6,wc_u_human_guardian,1,2,2
2,6,wc_u_human_priest,2,1,5
2,6,wc_u_human_warrior,1,0,1
2,6,wc_u_orc_guardian,1,2,6
2,6,wc_u_orc_mage,1,0,10
2,6,wc_u_orc_warrior,1,5,3
2,6,wc_u_dragonkin_guardian,1,2,1
2,6,wc_u_dwarf_guardian,2,3,5
2,6,wc_u_dwarf_warrior,1,0,6
2,6,wc_u_elf_ranger,2,4,2
2,6,wc_u_halfling_ranger,2,5,5
2,6,wc_u_human_guardian,2,2,4
2,6,wc_u_human_warrior,1,0,3
2,6,wc_u_orc_guardian,2,2,5
2,6,wc_u_orc_warrior,2,5,2
2,7,wc_u_dwarf_guardian,1,3,2
2,7,wc_u_dwarf_guardian,2,3,5
2,7,wc_u_dwarf_warrior,1,0,7
2,7,wc_u_halfling_ranger,2,5,3
2,7,wc_u_halfling_rogue,2,3,2
2,7,wc_u_halfling_warrior,1,2,1
2,7,wc_u_human_guardian,2,2,3
2,7,wc_u_orc_guardian,2,2,5
2,7,wc_u_orc_mage,1,0,10
2,7,wc_u_orc_warrior,1,5,2
2,7,wc_u_dwarf_guardian,2,3,7
2,7,wc_u_dwarf_warrior,1,0,4
2,7,wc_u_dwarf_warrior,2,0,12
2,7,wc_u_elf_ranger,2,4,2
2,7,wc_u_elf_rogue,1,4,2
2,7,wc_u_halfling_ranger,2,5,6
2,7,wc_u_human_guardian,2,2,2
2,7,wc_u_human_warrior,1,0,5
2,7,wc_u_dragonkin_guardian,1,2,4
2,7,wc_u_dragonkin_priest,1,2,5
2,7,wc_u_dwarf_guardian,1,3,4
2,7,wc_u_dwarf_priest,1,1,8
2,7,wc_u_dwarf_warrior,1,0,3
2,7,wc_u_halfling_warrior,2,2,2
2,7,wc_u_human_guardian,1,2,10
2,7,wc_u_human_warrior,1,0,4
2,7,wc_u_orc_guardian,1,2,7
2,7,wc_u_dragonkin_guardian,1,2,4
2,7,wc_u_dwarf_guardian,1,3,5
2,7,wc_u_dwarf_warrior,1,0,9
2,7,wc_u_elf_ranger,2,4,1
2,7,wc_u_human_guardian,1,2,3
2,7,wc_u_human_priest,2,1,2
2,7,wc_u_human_warrior,1,0,4
2,7,wc_u_orc_guardian,1,2,7
2,7,wc_u_orc_mage,1,0,9
2,7,wc_u_orc_warrior,1,5,1
2,7,wc_u_orc_warrior,2,5,2
2,8,wc_u_dragonkin_guardian,1,2,3
2,8,wc_u_dragonkin_priest,1,2,3
2,8,wc_u_dwarf_guardian,1,3,4
2,8,wc_u_dwarf_priest,1,1,6
2,8,wc_u_dwarf_warrior,1,0,6
2,8,wc_u_elf_rogue,1,4,2
2,8,wc_u_halfling_rogue,2,3,4
2,8,wc_u_halfling_warrior,2,2,1
2,8,wc_u_human_guardian,1,2,2
2,8,wc_u_human_warrior,1,0,2
2,8,wc_u_orc_mage,1,0,6
2,8,wc_u_orc_warrior,1,5,4
2,8,wc_u_dragonkin_guardian,1,2,2
2,8,wc_u_dwarf_guardian,2,3,5
2,8,wc_u_dwarf_warrior,1,0,6
2,8,wc_u_elf_ranger,2,4,1
2,8,wc_u_elf_rogue,2,4,3
2,8,wc_u_halfling_ranger,2,5,3
2,8,wc_u_human_guardian,2,2,2
2,8,wc_u_human_warrior,1,0,5
2,8,wc_u_orc_warrior,2,5,1
2,8,wc_u_dwarf_guardian,1,3,3
2,8,wc_u_dwarf_guardian,2,3,7
2,8,wc_u_dwarf_warrior,2,0,6
2,8,wc_u_elf_ranger,2,4,2
2,8,wc_u_halfling_ranger,2,5,3
2,8,wc_u_human_guardian,1,2,2
2,8,wc_u_human_warrior,1,0,2
2,8,wc_u_orc_guardian,1,2,2
2,8,wc_u_dwarf_guardian,1,3,4
2,8,wc_u_dwarf_guardian,2,3,5
2,8,wc_u_dwarf_warrior,1,0,8
2,8,wc_u_halfling_mage,2,0,6
2,8,wc_u_halfling_ranger,2,5,3
2,8,wc_u_human_guardian,2,2,3
2,8,wc_u_human_priest,2,1,2
2,8,wc_u_orc_guardian,1,2,3
2,8,wc_u_orc_guardian,2,2,6
2,8,wc_u_orc_mage,1,0,6
2,8,wc_u_orc_warrior,1,5,1
2,9,wc_u_dwarf_guardian,1,3,6
2,9,wc_u_dwarf_warrior,1,0,5
2,9,wc_u_elf_ranger,2,4,1
2,9,wc_u_elf_rogue,1,4,4
2,9,wc_u_halfling_rogue,2,3,3
2,9,wc_u_halfling_warrior,2,2,3
2,9,wc_u_human_guardian,1,2,2
2,9,wc_u_human_warrior,1,0,2
2,9,wc_u_orc_guardian,1,2,5
2,9,wc_u_orc_mage,1,0,7
2,9,wc_u_dwarf_guardian,1,3,1
2,9,wc_u_dwarf_guardian,2,3,5
2,9,wc_u_dwarf_warrior,1,0,13
2,9,wc_u_elf_rogue,2,4,3
2,9,wc_u_halfling_ranger,2,5,3
2,9,wc_u_human_guardian,2,2,2
2,9,wc_u_human_priest,2,1,3
2,9,wc_u_human_warrior,1,0,3
2,9,wc_u_orc_guardian,1,2,3
2,9,wc_u_orc_mage,1,0,9
2,9,wc_u_orc_warrior,1,5,1
2,9,wc_u_dragonkin_guardian,1,2,2
2,9,wc_u_dragonkin_priest,1,2,3
2,9,wc_u_dwarf_warrior,1,0,5
2,9,wc_u_elf_ranger,2,4,1
2,9,wc_u_halfling_warrior,2,2,2
2,9,wc_u_human_guardian,1,2,1
2,9,wc_u_human_warrior,1,0,3
2,9,wc_u_orc_guardian,1,2,3
2,9,wc_u_orc_warrior,2,5,6
2,9,wc_u_dwarf_guardian,2,3,9
2,9,wc_u_dwarf_warrior,1,0,5
2,9,wc_u_dwarf_warrior,2,0,11
2,9,wc_u_elf_ranger,2,4,2
2,9,wc_u_halfling_mage,2,0,8
2,9,wc_u_halfling_ranger,2,5,9
2,9,wc_u_human_guardian,2,2,2
2,9,wc_u_human_warrior,1,0,2
2,9,wc_u_orc_guardian,2,2,6
2,10,wc_n_prowler,1,4,2
2,10,wc_n_stoneback,1,2,1
2,10,wc_n_wisp,1,0,2
2,10,wc_u_dwarf_guardian,1,3,1
2,10,wc_u_dwarf_warrior,1,0,2
2,10,wc_u_elf_rogue,1,4,2
2,10,wc_u_halfling_rogue,2,3,2
2,10,wc_u_halfling_warrior,2,2,2
2,10,wc_u_human_guardian,1,2,2
2,10,wc_n_prowler,1,4,2
